season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,e_fg_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
2025,NBA,Colin Castleton,castlco01,24,MEM,C,10,0,46,2,10.1,0.2,0,4,0,2,6.1,0.333,0.2,10.1,11.1,0.909,3,6.1,9.1,0,1,1,1,6.1,14.1,112,115
2025,NBA,Colin Castleton,castlco01,24,TOR,C,11,4,288,5.3,10.7,0.5,0.3,1.3,0.25,5,9.4,0.536,0.516,2.2,3,0.722,5.7,7,12.7,3,1,1.3,3.5,5.3,13.2,106,115
2025,NBA,Colin Castleton,castlco01,24,PHI,C,5,0,98,6,12.1,0.5,0,2,0,6,10.1,0.6,0.5,3,4.5,0.667,8,10.6,18.6,5,0.5,0.5,0.5,6.5,15.1,138,119
2025,NBA,Stephon Castle,castlst01,20,SAS,PG,81,47,2162,9.5,22.1,0.428,2.1,7.4,0.285,7.3,14.6,0.501,0.476,5.6,7.7,0.724,2,4.6,6.6,7.4,1.7,0.5,4,3.7,26.6,106,119
2025,NBA,Justin Champagnie,champju01,23,WAS,SF,62,31,1340,7.5,14.6,0.511,2.6,6.9,0.383,4.8,7.7,0.624,0.601,1.8,2.6,0.685,4,8.5,12.5,2.1,2.3,1.4,1.9,3.9,19.3,119,116
2025,NBA,Julian Champagnie,champju02,23,SAS,SF,82,29,1932,6.9,16.6,0.415,4.5,12,0.371,2.5,4.6,0.53,0.549,2.1,2.4,0.904,1.7,6.3,8,2.8,1.5,0.9,1.9,2.9,20.4,113,118
2025,NBA,Ulrich Chomche,chomcul01,19,TOR,PF,7,0,32,3,7.5,0.4,0,0,NA,3,7.5,0.4,0.4,1.5,3,0.5,6,6,12,3,0,1.5,3,7.5,7.5,96,118
2025,NBA,Cam Christie,chrisca02,19,LAC,SG,13,0,59,5.8,20,0.292,1.7,10.8,0.154,4.2,9.2,0.455,0.333,1.7,3.3,0.5,2.5,7.5,10,5,4.2,0.8,1.7,3.3,15,86,105
2025,NBA,Josh Christopher,chrisjo01,23,MIA,SG,14,0,69,8,22.4,0.355,1.4,8,0.182,6.5,14.5,0.45,0.387,2.9,4.3,0.667,0,6.5,6.5,5.8,3.6,2.2,4.3,1.4,20.2,82,107
2025,NBA,Max Christie,chrisma02,21,2TM,SG,78,36,2127,5.8,13.5,0.427,2.6,7.2,0.366,3.1,6.3,0.496,0.525,3,3.5,0.855,0.9,5,5.9,3.4,1.5,0.7,2,2.6,17.2,111,117
2025,NBA,Max Christie,chrisma02,21,LAL,SG,46,25,1154,5.5,12.3,0.444,2.6,6.9,0.368,2.9,5.3,0.544,0.549,3.2,3.7,0.851,1.1,4.2,5.2,2.8,1.5,0.9,1.7,3.1,16.6,117,117
2025,NBA,Max Christie,chrisma02,21,DAL,SG,32,11,973,6.2,15,0.411,2.7,7.5,0.364,3.4,7.5,0.457,0.502,2.8,3.2,0.862,0.6,6.1,6.7,4,1.4,0.5,2.4,2.1,17.8,106,118
2025,NBA,Sidy Cissoko,cissosi01,20,2TM,SF,22,0,114,5.5,12.8,0.433,1.3,5.5,0.231,4.3,7.2,0.588,0.483,1.3,3.8,0.333,3.4,5.5,8.9,6.4,0.9,0.4,4.7,4.3,13.6,91,119
2025,NBA,Sidy Cissoko,cissosi01,20,SAS,SF,17,0,54,8.1,16.1,0.5,2.7,6.3,0.429,5.4,9.8,0.545,0.583,0.9,5.4,0.167,2.7,6.3,9,5.4,0.9,0,1.8,5.4,19.7,110,121
2025,NBA,Sidy Cissoko,cissosi01,20,POR,SF,5,0,60,3.2,9.7,0.333,0,4.9,0,3.2,4.9,0.667,0.333,1.6,2.4,0.667,4.1,4.9,8.9,7.3,0.8,0.8,7.3,3.2,8.1,75,118
2025,NBA,Brandon Clarke,clarkbr01,28,MEM,PF,64,18,1207,9.1,14.6,0.621,0,0.7,0.059,9.1,14,0.647,0.622,2.3,3.4,0.701,4.9,7.7,12.6,2.5,2,1.4,1.6,5.6,20.6,131,112
2025,NBA,Jaylen Clark,clarkja02,23,MIN,SG,40,4,522,5.3,11.3,0.467,2.1,4.8,0.431,3.2,6.5,0.493,0.558,2.7,3.5,0.784,2.5,2.6,5,2.5,3.4,0.2,0.8,5.8,15.4,130,111
2025,NBA,Jordan Clarkson,clarkjo01,32,UTA,SG,37,9,962,10,24.6,0.408,4.2,11.6,0.362,5.8,13,0.448,0.493,5.7,7.1,0.797,1.2,4.6,5.9,6.9,1.5,0.4,4.3,2.6,29.9,107,122
2025,NBA,Nic Claxton,claxtni01,25,BRK,C,70,62,1882,8.5,15,0.563,0.1,0.6,0.238,8.3,14.5,0.576,0.568,2.1,4.1,0.513,4.2,9.5,13.6,4.2,1.6,2.6,2.3,4,19.2,115,112
2025,NBA,Donovan Clingan,clingdo01,20,POR,C,67,37,1324,6.6,12.3,0.539,0.5,1.8,0.286,6.1,10.5,0.582,0.56,2.3,3.8,0.596,8,11.4,19.3,2.8,1.2,4,2.6,6.9,16,120,109
2025,NBA,Noah Clowney,clownno01,20,BRK,PF,46,20,1042,6.4,17.8,0.358,4.2,12.5,0.333,2.2,5.3,0.414,0.474,3.2,3.8,0.838,2.1,6.6,8.6,1.9,1.1,1,2.2,5,20.1,102,117
2025,NBA,Amir Coffey,coffeam01,27,LAC,SG,72,13,1748,6.8,14.4,0.471,2.8,7,0.409,3.9,7.4,0.529,0.57,3.2,3.6,0.891,0.9,3.6,4.5,2.2,1.1,0.2,1.3,3.4,19.6,122,115
2025,NBA,Isaiah Collier,colliis01,20,UTA,PG,71,46,1839,6.1,14.5,0.422,1.1,4.4,0.249,5,10.1,0.497,0.459,2.7,4,0.682,0.8,5.3,6.1,11.6,1.7,0.4,5.4,3.9,16,99,121
2025,NBA,John Collins,collijo01,27,UTA,PF,40,31,1220,11,20.9,0.527,2.3,5.8,0.399,8.7,15.1,0.577,0.583,5.5,6.5,0.848,3.5,9.4,12.9,3.1,1.5,1.6,4.1,4.6,29.8,116,118
2025,NBA,Yuri Collins,colliyu01,23,GSW,PG,2,0,16,3,9.1,0.333,0,0,NA,3,9.1,0.333,0.333,0,0,NA,6.1,3,9.1,12.2,6.1,0,0,15.2,6.1,141,105
2025,NBA,Zach Collins,colliza01,27,2TM,PF,64,12,977,7.4,14.6,0.507,1.6,5.1,0.302,5.9,9.5,0.617,0.56,3.3,3.8,0.885,4.9,9,14,5.4,1.4,1.4,2.9,6.4,19.7,122,115
2025,NBA,Zach Collins,colliza01,27,SAS,C,36,4,425,6.9,15,0.462,1.6,5.2,0.304,5.3,9.8,0.547,0.515,3.5,4,0.886,4.3,7.2,11.5,5.9,1.6,1.7,2.6,8,19,119,116
2025,NBA,Zach Collins,colliza01,27,CHI,PF,28,8,552,7.8,14.4,0.541,1.5,5.1,0.3,6.3,9.3,0.673,0.594,3.2,3.6,0.884,5.4,10.4,15.8,5,1.3,1.2,3.1,5.2,20.3,124,114
2025,NBA,Mike Conley,conlemi01,37,MIN,PG,71,64,1756,5.3,13.1,0.4,3.6,8.7,0.41,1.7,4.4,0.38,0.535,2.3,2.5,0.9,0.9,4.2,5.1,9,2.2,0.4,2.1,3.1,16.4,125,113
2025,NBA,Pat Connaughton,connapa01,32,MIL,SG,41,1,603,6.7,14.2,0.469,2.1,6.5,0.321,4.6,7.7,0.594,0.542,1.9,2.5,0.774,1.5,7.2,8.7,5.6,0.7,0.9,1.9,3.6,17.3,116,115
2025,NBA,Bilal Coulibaly,coulibi01,20,WAS,SF,59,59,1948,6.4,15.2,0.421,1.5,5.5,0.281,4.9,9.8,0.5,0.472,3.4,4.5,0.746,2.2,5,7.2,4.9,1.9,1,3.1,3.4,17.8,103,120
2025,NBA,Ricky Council IV,councri01,23,PHI,SF,73,12,1250,7,18.3,0.382,2.2,8.4,0.258,4.8,9.9,0.488,0.442,4.9,6,0.804,2,6.4,8.4,3.8,1.3,0.5,2.1,2.6,21,106,120
2025,NBA,Torrey Craig,craigto01,34,2TM,SF,26,4,314,5.9,14,0.422,3.7,10.3,0.364,2.2,3.7,0.583,0.556,1.2,1.9,0.667,4.2,7.2,11.4,2.6,1.2,1.9,1.2,5.3,16.8,121,112
2025,NBA,Torrey Craig,craigto01,34,CHI,SF,9,1,113,9.1,18.6,0.489,6.2,14.5,0.429,2.9,4.1,0.7,0.656,1.2,1.7,0.75,3.3,7,10.3,2.1,0.8,0.4,0,6.2,25.6,138,118
2025,NBA,Torrey Craig,craigto01,34,BOS,SF,17,3,201,4,11.2,0.356,2.2,7.7,0.29,1.7,3.5,0.5,0.456,1.2,2,0.625,4.7,7.2,12,3,1.5,2.7,2,4.7,11.5,110,109
2025,NBA,Isaiah Crawford,crawfis01,23,SAC,SF,15,0,46,5.3,11.7,0.455,1.1,5.3,0.2,4.3,6.4,0.667,0.5,2.1,4.3,0.5,1.1,7.4,8.5,1.1,1.1,2.1,1.1,2.1,13.8,103,116
2025,NBA,Jae Crowder,crowdja01,34,SAC,PF,9,2,103,3.3,10.4,0.318,1.9,7.1,0.267,1.4,3.3,0.429,0.409,2.4,2.8,0.833,2.8,6.6,9.5,2.8,1.4,0,1.9,4.7,10.9,103,118
2025,NBA,Cui Yongxi,cuiyo01,21,BRK,SG,5,0,10,5,34.8,0.143,0,14.9,0,5,19.9,0.25,0.143,5,10,0.5,0,10,10,0,0,0,0,0,14.9,44,119
2025,NBA,Cade Cunningham,cunnica01,23,DET,PG,70,70,2452,13.4,28.6,0.469,2.9,8.2,0.356,10.5,20.4,0.515,0.521,6.1,7.3,0.846,1.1,7.2,8.3,12.5,1.4,1,6.1,3.8,35.9,112,113
2025,NBA,Seth Curry,curryse01,34,CHO,SG,68,14,1062,7.6,15.9,0.478,3.8,8.4,0.456,3.8,7.5,0.503,0.599,1.5,1.8,0.846,1.1,4.1,5.2,2.8,1.3,0.3,1.5,2.7,20.6,120,120
2025,NBA,Stephen Curry,curryst01,36,GSW,PG,70,70,2252,12.2,27.2,0.448,6.7,16.9,0.397,5.5,10.2,0.534,0.572,6,6.5,0.933,0.9,5.8,6.7,9.1,1.7,0.6,4.3,2.1,37.1,120,113
2025,NBA,Pacome Dadiet,dadiepa01,19,NYK,SG,18,0,111,4.5,13.9,0.323,2.7,8.5,0.316,1.8,5.4,0.333,0.419,1.8,2.7,0.667,1.3,6.7,8,2.2,1.3,0.9,1.8,3.1,13.4,94,115
2025,NBA,Dyson Daniels,daniedy01,21,ATL,SG,76,76,2571,8.3,16.8,0.493,1.5,4.3,0.34,6.8,12.5,0.545,0.536,1.5,2.5,0.593,2.3,5.9,8.2,6.1,4.2,1,2.8,3.2,19.5,110,111
2025,NBA,Tristan Da Silva,dasiltr01,23,ORL,SF,74,38,1629,6.1,14.8,0.412,2.5,7.3,0.335,3.6,7.5,0.488,0.495,1.7,1.9,0.873,2.2,5.3,7.5,3.5,1,0.6,1.7,2.9,16.3,109,113
2025,NBA,Anthony Davis,davisan02,31,2TM,PF,51,51,1706,13.5,26.2,0.516,1,3.6,0.282,12.5,22.6,0.553,0.536,8.2,10.6,0.775,3.9,13.1,17,5.2,1.7,3.2,3.2,2.8,36.3,118,108
2025,NBA,Anthony Davis,davisan02,31,LAL,C,42,42,1440,13.7,25.9,0.528,1,3.2,0.298,12.7,22.7,0.56,0.546,8.6,11,0.788,4.1,13,17,4.8,1.8,3.1,3.2,2.8,36.9,120,108
2025,NBA,Anthony Davis,davisan02,31,DAL,PF,9,9,266,12.7,27.6,0.461,1.3,5.5,0.233,11.5,22.2,0.516,0.484,6,8.7,0.688,2.7,13.8,16.5,7.3,0.9,3.6,3.6,2.9,32.7,107,110
2025,NBA,JD Davison,davisjd01,22,BOS,PG,16,0,93,6.5,18.3,0.353,2.2,9.7,0.222,4.3,8.6,0.5,0.412,2.7,3.8,0.714,1.1,5.9,7,7,2.7,0.5,7,1.1,17.8,82,110
2025,NBA,Johnny Davis,davisjo06,22,WAS,SG,34,0,242,6.3,15.3,0.41,1.4,5.7,0.241,4.9,9.6,0.51,0.455,1.8,2.9,0.6,2,5.5,7.5,2.2,2.9,1.2,1.4,3.5,15.7,99,117
2025,NBA,Terence Davis,daviste02,27,SAC,SG,1,0,8,0,12.2,0,0,6.1,0,0,6.1,0,0,0,0,NA,0,6.1,6.1,6.1,0,0,0,0,0,34,122
2025,NBA,RayJ Dennis,dennira01,23,IND,PG,11,0,70,7.6,22.7,0.333,4.1,14.4,0.286,3.4,8.2,0.417,0.424,1.4,1.4,1,1.4,6.9,8.2,9.6,4.8,1.4,3.4,4.8,20.6,97,107
2025,NBA,DeMar DeRozan,derozde01,35,SAC,SF,77,77,2768,11,23.1,0.477,1.5,4.5,0.328,9.5,18.6,0.513,0.509,6.7,7.8,0.857,0.9,4.4,5.3,6,1.1,0.6,1.9,2.7,30.2,120,119
2025,NBA,Moussa Diabaté,diabamo01,23,CHO,C,71,8,1241,6.6,11.1,0.596,0,0.2,0,6.6,10.9,0.609,0.596,2.7,4.6,0.595,7.4,9.9,17.4,2.2,1.8,1.6,2.4,4.3,16,122,113
2025,NBA,Gradey Dick,dickgr01,21,TOR,SG,54,54,1587,8,19.6,0.41,3.5,9.9,0.35,4.6,9.7,0.47,0.498,4,4.7,0.858,1.3,4.5,5.9,3,1.5,0.3,2.5,3.6,23.6,107,117
2025,NBA,Ousmane Dieng,diengou01,21,OKC,C,37,1,405,6.4,14.8,0.432,2.7,8.4,0.324,3.7,6.4,0.574,0.524,1.3,1.9,0.688,2.1,7.5,9.6,3.7,2,0.8,2.1,3.9,16.8,109,108
2025,NBA,Rob Dillingham,dilliro01,20,MIN,PG,49,1,516,8.9,20.2,0.441,2.4,7.1,0.338,6.5,13.1,0.496,0.5,0.8,1.4,0.533,1.1,3.6,4.8,9.4,1.9,0.1,5.1,3.5,20.9,99,114
2025,NBA,Spencer Dinwiddie,dinwisp01,31,DAL,PG,79,30,2136,6.4,15.4,0.416,2.5,7.4,0.334,4,8.1,0.492,0.496,4.4,5.5,0.802,0.4,4.3,4.7,7.9,1.6,0.4,2.3,2.7,19.7,116,119
2025,NBA,Donte DiVincenzo,divindo01,28,MIN,SG,62,10,1606,7.7,18.2,0.422,5.3,13.5,0.397,2.3,4.8,0.49,0.568,1.5,1.9,0.778,1,6,7,6.9,2.2,0.5,3,3.5,22.2,115,111
2025,NBA,Luka Dončić,doncilu01,25,2TM,PG,50,50,1769,12.7,28.3,0.45,4.9,13.3,0.368,7.8,15,0.522,0.536,8.5,10.9,0.782,1.1,10.2,11.3,10.6,2.5,0.6,4.9,3.5,38.9,116,112
2025,NBA,Luka Dončić,doncilu01,25,DAL,PG,22,22,785,13.3,28.7,0.464,4.6,13.1,0.354,8.7,15.7,0.555,0.544,6.9,9,0.767,1,10.3,11.3,10.6,2.7,0.6,4.6,3.6,38.1,115,112
2025,NBA,Luka Dončić,doncilu01,25,LAL,PG,28,28,984,12.2,27.9,0.438,5.1,13.4,0.379,7.1,14.5,0.493,0.53,9.8,12.4,0.791,1.2,10.1,11.3,10.5,2.2,0.6,5.2,3.4,39.4,116,112
2025,NBA,Luguentz Dort,dortlu01,25,OKC,SF,71,71,2073,6,13.7,0.435,3.9,9.6,0.412,2,4.2,0.489,0.578,0.8,1.1,0.717,2.1,4.7,6.8,2.7,1.8,0.9,1.2,4.8,16.6,120,110
2025,NBA,Ayo Dosunmu,dosunay01,25,CHI,SG,46,26,1394,7.4,15,0.492,2.1,6.3,0.328,5.3,8.7,0.612,0.561,2.1,2.6,0.785,0.9,4.5,5.4,7,1.4,0.6,2.3,3.5,19,117,118
2025,NBA,Jeff Dowtin,dowtije01,27,PHI,PG,41,3,621,8.9,18.3,0.487,2.2,5.6,0.4,6.7,12.7,0.525,0.548,2.6,3.6,0.733,1,3.8,4.8,6.2,1.9,1,1.2,2.3,22.6,122,120
2025,NBA,PJ Dozier,doziepj01,28,MIN,SG,9,0,35,2.8,4.2,0.667,2.8,4.2,0.667,0,0,NA,1,1.4,8.5,0.167,1.4,5.6,7,7,1.4,0,1.4,4.2,9.9,126,114
2025,NBA,Andre Drummond,drumman01,31,PHI,C,40,23,751,7.7,15.4,0.5,0.2,1.3,0.15,7.5,14,0.533,0.506,3.7,5.9,0.622,7.2,13.2,20.4,2.2,2.6,1.2,3.6,6.2,19.2,108,112
2025,NBA,Chris Duarte,duartch01,27,CHI,SG,17,0,74,7.6,16.4,0.462,3.8,9.5,0.4,3.8,6.9,0.545,0.577,3.8,5,0.75,3.2,9.5,12.6,5.7,0,0,0.6,4.4,22.7,136,119
2025,NBA,Alex Ducas,ducasal01,24,OKC,SG,21,0,125,4.6,11.5,0.4,3.8,8.1,0.476,0.8,3.5,0.222,0.567,0.8,0.8,1,3.5,6.5,10,1.9,1.9,0,1.5,4.6,13.8,120,110
2025,NBA,David Duke Jr.,dukeda01,25,SAS,SG,6,0,34,8.5,19.9,0.429,4.3,8.5,0.5,4.3,11.4,0.375,0.536,1.4,2.8,0.5,1.4,5.7,7.1,5.7,1.4,0,2.8,1.4,22.7,106,120
2025,NBA,Kris Dunn,dunnkr01,30,LAC,PG,74,58,1783,5.3,12.1,0.439,2.1,6.2,0.335,3.2,5.9,0.549,0.525,0.4,0.6,0.682,1.5,5.5,6.9,5.8,3.5,0.7,2,5.4,13.1,111,108
2025,NBA,Ryan Dunn,dunnry01,22,PHO,SF,74,44,1410,7.2,16.7,0.43,2.9,9.3,0.311,4.3,7.5,0.577,0.516,0.7,1.4,0.487,3.2,6.1,9.4,2,1.5,1.4,1.4,5.7,17.9,107,119
2025,NBA,Kevin Durant,duranke01,36,PHO,PF,62,62,2265,12.9,24.5,0.527,3.5,8.1,0.43,9.4,16.4,0.574,0.598,6.6,7.9,0.839,0.5,7.7,8.2,5.7,1.1,1.7,4.1,2.3,36,117,119
2025,NBA,Jalen Duren,durenja01,21,DET,C,78,78,2034,8.9,12.9,0.692,0,0,NA,8.9,12.9,0.692,0.692,3.8,5.7,0.669,6.5,12.5,19.1,4.9,1.3,2.1,3.2,5.9,21.7,134,109
2025,NBA,Tari Eason,easonta01,23,HOU,PF,57,16,1420,9.3,19.2,0.487,2.2,6.3,0.342,7.2,12.9,0.557,0.543,2.7,3.6,0.76,4.4,8,12.4,2.8,3.3,1.7,2.2,4.7,23.5,119,106
2025,NBA,Zach Edey,edeyza01,22,MEM,C,66,55,1416,8.2,14.2,0.58,0.6,1.7,0.346,7.6,12.5,0.612,0.6,3,4.2,0.709,7.6,10.4,18,2.1,1.2,2.8,2.9,6,20,124,110
2025,NBA,Anthony Edwards,edwaran01,23,MIN,SG,79,79,2871,12.4,27.7,0.447,5.5,13.9,0.395,6.9,13.8,0.501,0.547,7.1,8.5,0.837,1,6.7,7.7,6.2,1.6,0.9,4.3,2.6,37.4,115,112
2025,NBA,Jesse Edwards,edwarje01,24,MIN,C,2,0,5,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,9.9,0,0,0,19.7,0,237,120
2025,NBA,Justin Edwards,edwarju01,21,PHI,SF,44,26,1155,7.3,16.1,0.455,2.9,8.1,0.363,4.4,8,0.548,0.546,1.4,2,0.696,2,4.4,6.3,2.9,1.9,0.7,2.1,4.2,19,109,120
2025,NBA,Kessler Edwards,edwarke02,24,DAL,SF,40,18,608,5.3,10.7,0.496,1.8,4.3,0.407,3.6,6.4,0.556,0.578,1,1,0.923,1.8,7.4,9.1,3.3,1.5,1.6,1.3,4.9,13.4,122,115
2025,NBA,Keon Ellis,elliske01,25,SAC,SG,80,28,1948,5.7,11.6,0.489,3.5,8.1,0.433,2.2,3.6,0.615,0.639,1.8,2.2,0.849,1.5,3.8,5.3,3,3,1.6,1.8,4.4,16.7,125,114
2025,NBA,Joel Embiid,embiijo01,30,PHI,C,19,19,574,12,27.1,0.444,2,6.6,0.299,10,20.4,0.492,0.481,12.8,14.5,0.882,3.1,10.2,13.3,7.3,1.2,1.5,5.3,3.6,38.8,114,116
2025,NBA,Tyson Etienne,etienty01,25,BRK,PG,7,0,151,5.6,17.1,0.327,4.3,14.5,0.295,1.3,2.6,0.5,0.452,2.6,3.3,0.8,1,2,3,4,1,0.3,2.6,5.6,18.1,98,121
2025,NBA,Drew Eubanks,eubandr01,27,2TM,C,61,4,746,7.4,12.6,0.593,0.2,0.4,0.5,7.2,12.2,0.596,0.601,3,4.6,0.662,3.9,10.7,14.6,3.5,0.8,2.5,2.7,4.1,18.1,120,115
2025,NBA,Drew Eubanks,eubandr01,27,UTA,C,37,4,568,7.4,12.3,0.607,0.3,0.4,0.6,7.2,11.8,0.607,0.617,3,4.8,0.632,3.4,10.8,14.2,3.8,0.8,2.7,2.6,3.9,18.2,121,117
2025,NBA,Drew Eubanks,eubandr01,27,LAC,C,24,0,178,7.5,13.6,0.551,0,0.3,0,7.5,13.3,0.563,0.551,3,3.9,0.786,5.5,10.5,16,2.5,0.6,1.9,2.8,4.7,18,117,110
2025,NBA,Tosan Evbuomwan,evbuoto01,23,BRK,SF,28,0,665,7,16.5,0.427,1.8,5.8,0.312,5.2,10.7,0.49,0.482,4.1,5.5,0.753,2.4,6.6,9,4.1,1.8,0.7,2.9,4.1,20,105,116
2025,NBA,Dante Exum,exumda01,29,DAL,PG,20,13,372,8.3,17.4,0.478,3,6.9,0.434,5.3,10.5,0.506,0.563,3,4,0.742,0.5,3.8,4.3,7.3,1.6,0.4,2.9,4.4,22.6,116,119
2025,NBA,Bruno Fernando,fernabr01,26,TOR,C,17,2,147,8.5,16,0.531,0,0,NA,8.5,16,0.531,0.531,2,2.6,0.75,6.9,9.8,16.7,5.9,1.3,2.9,4.6,8.8,19,108,111
2025,NBA,Kyle Filipowski,filipky01,21,UTA,C,72,27,1522,8.2,16.3,0.502,2.4,6.9,0.35,5.8,9.4,0.614,0.576,2.9,4.5,0.65,3.5,10.3,13.9,4.4,1.5,0.7,3.2,5.4,21.8,115,118
2025,NBA,Dorian Finney-Smith,finnedo01,31,2TM,PF,63,40,1818,5.3,11.8,0.448,3.5,8.5,0.411,1.8,3.3,0.545,0.597,0.8,1.2,0.667,2.2,4.5,6.7,2.4,1.6,0.6,1.5,3.7,14.9,118,117
2025,NBA,Dorian Finney-Smith,finnedo01,31,BRK,PF,20,20,579,6.3,13.7,0.459,4,9.3,0.435,2.2,4.4,0.51,0.607,1.3,2.1,0.625,2.7,5.2,7.8,2.7,1.5,1,1.5,4.6,17.9,120,117
2025,NBA,Dorian Finney-Smith,finnedo01,31,LAL,PF,43,20,1239,4.8,11,0.442,3.3,8.2,0.398,1.6,2.8,0.571,0.591,0.6,0.8,0.714,1.9,4.2,6.2,2.3,1.6,0.4,1.5,3.3,13.5,116,117
2025,NBA,Adam Flagler,flaglad01,25,OKC,SG,37,0,203,5.9,22.7,0.26,3.3,17,0.194,2.6,5.7,0.458,0.333,0.2,0.5,0.5,1.7,4.7,6.4,2.8,1.9,0.7,0.9,3.5,15.4,80,110
2025,NBA,Trentyn Flowers,flowetr01,19,LAC,SF,6,0,27,7.3,20.1,0.364,0,3.6,0,7.3,16.4,0.444,0.364,5.5,5.5,1,1.8,5.5,7.3,0,0,0,1.8,7.3,20.1,92,117
2025,NBA,Malachi Flynn,flynnma01,26,CHO,PG,4,0,44,5.6,14.5,0.385,1.1,4.5,0.25,4.5,10.1,0.444,0.423,5.6,6.7,0.833,3.4,4.5,7.8,7.8,3.4,0,4.5,4.5,17.9,105,115
2025,NBA,Simone Fontecchio,fontesi01,29,DET,SF,75,0,1237,5.8,14.5,0.402,3,8.8,0.335,2.9,5.7,0.507,0.504,2.7,3.3,0.833,2,6.3,8.4,2.5,1.2,0.5,2.1,3.7,17.3,109,115
2025,NBA,De'Aaron Fox,foxde01,27,2TM,PG,62,62,2241,11.7,25.3,0.463,2.6,8.3,0.31,9.2,17,0.538,0.514,5.7,6.9,0.827,1.2,5.3,6.5,8.5,2,0.5,3.8,3.6,31.7,113,117
2025,NBA,De'Aaron Fox,foxde01,27,SAC,PG,45,45,1663,12.2,26,0.469,2.7,8.4,0.322,9.5,17.6,0.539,0.521,6,7.2,0.829,1.3,5.3,6.6,8.1,1.9,0.6,3.9,3.5,33.1,113,117
2025,NBA,De'Aaron Fox,foxde01,27,SAS,PG,17,17,578,10.5,23.4,0.446,2.2,7.9,0.274,8.3,15.5,0.535,0.493,4.9,6,0.819,0.8,5.4,6.1,9.7,2.1,0.4,3.4,3.8,28,111,118
2025,NBA,Enrique Freeman,freemen01,24,IND,PF,22,1,181,4.2,9.8,0.432,0.3,2.7,0.1,4,7.2,0.556,0.446,3.5,5,0.684,2.9,5,8,2.4,0.8,0.8,1.6,5.6,12.2,109,118
2025,NBA,Markelle Fultz,fultzma01,26,SAC,PG,21,0,184,7.4,17.8,0.418,1.1,2.1,0.5,6.4,15.7,0.407,0.448,0.3,0.3,1,1.6,3.7,5.3,7.2,2.7,0.5,4,3.2,16.2,93,116
2025,NBA,Johnny Furphy,furphjo01,20,IND,SG,50,0,379,4.4,11.7,0.38,1.9,6.3,0.3,2.5,5.3,0.476,0.462,2.3,2.8,0.818,2.9,6.1,9,2.4,2.3,1.4,1.5,5.2,13.1,108,113
2025,NBA,Daniel Gafford,gaffoda01,26,DAL,C,57,31,1226,11.2,15.9,0.702,0,0,NA,11.2,15.9,0.702,0.702,5.3,7.7,0.689,6.1,9.2,15.3,3.2,0.9,4,2.6,6,27.7,137,113
2025,NBA,Darius Garland,garlada01,25,CLE,PG,75,75,2301,11.6,24.5,0.472,4.4,11.1,0.401,7.1,13.5,0.53,0.562,4.7,5.3,0.878,1,3.5,4.5,10.6,1.9,0.2,4,3,32.3,121,115
2025,NBA,Marcus Garrett,garrema01,26,CHO,SG,4,0,79,6.8,16.8,0.407,1.9,5,0.375,5,11.8,0.421,0.463,1.9,2.5,0.75,0.6,3.1,3.7,8.1,1.9,1.2,3.7,6.2,17.4,99,118
2025,NBA,Luka Garza,garzalu01,26,MIN,C,39,0,219,11.7,23.7,0.495,2.3,8.1,0.278,9.5,15.5,0.609,0.543,5.4,7.9,0.686,7,5.2,12.2,2.5,1.4,0.7,2.7,6.5,31.1,118,114
2025,NBA,Keyonte George,georgke01,21,UTA,PG,67,35,2109,8.2,20.9,0.391,4,11.5,0.343,4.2,9.4,0.449,0.485,5.3,6.5,0.818,0.6,5.2,5.8,8.6,1,0.2,4.2,2.5,25.6,109,123
2025,NBA,Kyshawn George,georgky01,21,WAS,SG,68,38,1802,5.4,14.4,0.372,3,9.3,0.322,2.3,5.1,0.464,0.476,1.8,2.5,0.753,1.3,6.2,7.5,4.5,1.8,1.3,2.6,5.3,15.6,100,118
2025,NBA,Paul George,georgpa01,34,PHI,PF,41,41,1334,9.1,21.1,0.43,3.5,9.9,0.358,5.5,11.2,0.493,0.514,2.9,3.6,0.814,0.9,7.2,8.1,6.6,2.8,0.7,3.9,3.7,24.6,104,116
2025,NBA,Taj Gibson,gibsota01,39,CHO,C,37,11,409,5.7,11.4,0.495,0.1,0.2,0.5,5.5,11.2,0.495,0.5,1.4,2.4,0.6,6.1,8.3,14.4,2.5,1.1,2.2,3,6.5,12.9,105,115
2025,NBA,Josh Giddey,giddejo01,22,CHI,PG,70,69,2117,8.2,17.6,0.465,2.3,6.1,0.378,5.9,11.5,0.512,0.531,3.9,4.9,0.781,2.8,9.7,12.5,11.1,1.9,1,4.5,2.7,22.5,115,113
