season,lg,overall_pick,round,tm,player,player_id,college
2018,NBA,52,2,UTA,Vince Edwards,edwarvi01,Purdue
2018,NBA,53,2,OKC,Devon Hall,hallde01,Virginia
2018,NBA,54,2,DAL,Shake Milton,miltosh01,SMU
2018,NBA,55,2,CHO,Arnoldas Kulboka,kulboar01,NA
2018,NBA,56,2,PHI,Ray Spalding,spaldra01,Louisville
2018,NBA,57,2,OKC,Kevin Hervey,herveke01,UT Arlington
2018,NBA,58,2,DEN,Thomas Welsh,welshth01,UCLA
2018,NBA,59,2,PHO,George King,kingge03,Colorado
2018,NBA,60,2,PHI,Kostas Antetokounmpo,antetko01,Dayton
2017,NBA,1,1,PHI,Markelle Fultz,fultzma01,Washington
2017,NBA,2,1,LAL,Lonzo Ball,balllo01,UCLA
2017,NBA,3,1,BOS,Jayson Tatum,tatumja01,Duke
2017,NBA,4,1,PHO,Josh Jackson,jacksjo02,Kansas
2017,NBA,5,1,SAC,De'Aaron Fox,foxde01,Kentucky
2017,NBA,6,1,ORL,Jonathan Isaac,isaacjo01,Florida State
2017,NBA,7,1,MIN,Lauri Markkanen,markkla01,Arizona
2017,NBA,8,1,NYK,Frank Ntilikina,ntilila01,NA
2017,NBA,9,1,DAL,Dennis Smith Jr.,smithde03,NC State
2017,NBA,10,1,SAC,Zach Collins,colliza01,Gonzaga
2017,NBA,11,1,CHO,Malik Monk,monkma01,Kentucky
2017,NBA,12,1,DET,Luke Kennard,kennalu01,Duke
2017,NBA,13,1,DEN,Donovan Mitchell,mitchdo01,Louisville
2017,NBA,14,1,MIA,Bam Adebayo,adebaba01,Kentucky
2017,NBA,15,1,POR,Justin Jackson,jacksju01,UNC
2017,NBA,16,1,CHI,Justin Patton,pattoju01,Creighton
2017,NBA,17,1,MIL,D.J. Wilson,wilsodj01,Michigan
2017,NBA,18,1,IND,T.J. Leaf,leaftj01,UCLA
2017,NBA,19,1,ATL,John Collins,collijo01,Wake Forest
2017,NBA,20,1,POR,Harry Giles,gilesha01,Duke
2017,NBA,21,1,OKC,Terrance Ferguson,fergute01,NA
2017,NBA,22,1,BRK,Jarrett Allen,allenja01,Texas
2017,NBA,23,1,TOR,OG Anunoby,anunoog01,Indiana
2017,NBA,24,1,UTA,Tyler Lydon,lydonty01,Syracuse
2017,NBA,25,1,ORL,Anžejs Pasečņiks,pasecan01,NA
2017,NBA,26,1,POR,Caleb Swanigan,swanica01,Purdue
2017,NBA,27,1,BRK,Kyle Kuzma,kuzmaky01,Utah
2017,NBA,28,1,LAL,Tony Bradley,bradlto01,UNC
2017,NBA,29,1,SAS,Derrick White,whitede01,Colorado
2017,NBA,30,1,UTA,Josh Hart,hartjo01,Villanova
2017,NBA,31,2,CHO,Frank Jackson,jacksfr01,Duke
2017,NBA,32,2,PHO,Davon Reed,reedda01,Miami (FL)
2017,NBA,33,2,ORL,Wes Iwundu,iwundwe01,Kansas State
2017,NBA,34,2,SAC,Frank Mason III,masonfr01,Kansas
2017,NBA,35,2,ORL,Ivan Rabb,rabbiv01,California
2017,NBA,36,2,PHI,Jonah Bolden,boldejo01,NA
2017,NBA,37,2,BOS,Semi Ojeleye,ojelese01,SMU
2017,NBA,38,2,CHI,Jordan Bell,belljo01,Oregon
2017,NBA,39,2,PHI,Jawun Evans,evansja01,Oklahoma State
2017,NBA,40,2,NOP,Dwayne Bacon,bacondw01,Florida State
2017,NBA,41,2,ATL,Tyler Dorsey,dorsety01,Oregon
2017,NBA,42,2,UTA,Thomas Bryant,bryanth01,Indiana
2017,NBA,43,2,HOU,Isaiah Hartenstein,harteis01,NA
2017,NBA,44,2,NYK,Damyean Dotson,dotsoda01,Oregon
2017,NBA,45,2,HOU,Dillon Brooks,brookdi01,Oregon
2017,NBA,46,2,PHI,Sterling Brown,brownst02,SMU
2017,NBA,47,2,IND,Ike Anigbogu,anigbik01,UCLA
2017,NBA,48,2,MIL,Sindarius Thornwell,thornsi01,South Carolina
2017,NBA,49,2,DEN,Vlatko Čančar,cancavl01,NA
2017,NBA,50,2,PHI,Mathias Lessort,lessoma01,NA
2017,NBA,51,2,DEN,Monte Morris,morrimo01,Iowa State
2017,NBA,52,2,NOP,Edmond Sumner,sumneed01,Xavier
2017,NBA,53,2,BOS,Kadeem Allen,allenka01,Arizona
2017,NBA,54,2,PHO,Alec Peters,peteral01,Valparaiso
2017,NBA,55,2,UTA,Nigel Williams-Goss,willini01,Gonzaga
2017,NBA,56,2,BOS,Jabari Bird,birdja01,California
2017,NBA,57,2,BRK,Sasha Vezenkov,vezenal01,NA
2017,NBA,58,2,NYK,Ognjen Jaramaz,jaramog01,NA
2017,NBA,59,2,SAS,Jaron Blossomgame,blossja01,Clemson
2017,NBA,60,2,ATL,Alpha Kaba,kabaal01,NA
2016,NBA,1,1,PHI,Ben Simmons,simmobe01,LSU
2016,NBA,2,1,LAL,Brandon Ingram,ingrabr01,Duke
2016,NBA,3,1,BOS,Jaylen Brown,brownja02,California
2016,NBA,4,1,PHO,Dragan Bender,bendedr01,NA
2016,NBA,5,1,MIN,Kris Dunn,dunnkr01,Providence
2016,NBA,6,1,NOP,Buddy Hield,hieldbu01,Oklahoma
2016,NBA,7,1,DEN,Jamal Murray,murraja01,Kentucky
2016,NBA,8,1,SAC,Marquese Chriss,chrisma01,Washington
2016,NBA,9,1,TOR,Jakob Poeltl,poeltja01,Utah
2016,NBA,10,1,MIL,Thon Maker,makerth01,NA
2016,NBA,11,1,ORL,Domantas Sabonis,sabondo01,Gonzaga
2016,NBA,12,1,UTA,Taurean Prince,princta02,Baylor
2016,NBA,13,1,PHO,Georgios Papagiannis,papagge01,NA
2016,NBA,14,1,CHI,Denzel Valentine,valende01,Michigan State
2016,NBA,15,1,DEN,Juancho Hernangómez,hernaju01,NA
2016,NBA,16,1,BOS,Guerschon Yabusele,yabusgu01,NA
2016,NBA,17,1,MEM,Wade Baldwin,baldwwa01,Vanderbilt
2016,NBA,18,1,DET,Henry Ellenson,ellenhe01,Marquette
2016,NBA,19,1,DEN,Malik Beasley,beaslma01,Florida State
2016,NBA,20,1,IND,Caris LeVert,leverca01,Michigan
2016,NBA,21,1,ATL,DeAndre' Bembry,bembrde01,Saint Joseph's
2016,NBA,22,1,CHO,Malachi Richardson,richama01,Syracuse
2016,NBA,23,1,BOS,Ante Žižić,zizican01,NA
2016,NBA,24,1,PHI,Timothé Luwawu-Cabarrot,luwawti01,NA
2016,NBA,25,1,LAC,Brice Johnson,johnsbr02,UNC
2016,NBA,26,1,PHI,Furkan Korkmaz,korkmfu01,NA
2016,NBA,27,1,TOR,Pascal Siakam,siakapa01,New Mexico State
2016,NBA,28,1,PHO,Skal Labissière,labissk01,Kentucky
2016,NBA,29,1,SAS,Dejounte Murray,murrade01,Washington
2016,NBA,30,1,GSW,Damian Jones,jonesda03,Vanderbilt
2016,NBA,31,2,BOS,Deyonta Davis,davisde01,Michigan State
2016,NBA,32,2,LAL,Ivica Zubac,zubaciv01,NA
2016,NBA,33,2,LAC,Cheick Diallo,diallch01,Kansas
2016,NBA,34,2,PHO,Tyler Ulis,ulisty01,Kentucky
2016,NBA,35,2,BOS,Rade Zagorac,zagorra01,NA
2016,NBA,36,2,MIL,Malcolm Brogdon,brogdma01,Virginia
2016,NBA,37,2,HOU,Chinanu Onuaku,onuakch01,Louisville
2016,NBA,38,2,MIL,Patrick McCaw,mccawpa01,UNLV
2016,NBA,39,2,NOP,David Michineau,michida01,NA
2016,NBA,40,2,NOP,Diamond Stone,stonedi01,Maryland
2016,NBA,41,2,ORL,Stephen Zimmerman,zimmest01,UNLV
2016,NBA,42,2,UTA,Isaiah Whitehead,whiteis01,Seton Hall
2016,NBA,43,2,HOU,Zhou Qi,qizh01,NA
2016,NBA,44,2,ATL,Isaïa Cordinier,cordiis01,NA
2016,NBA,45,2,BOS,Demetrius Jackson,jacksde01,Notre Dame
2016,NBA,46,2,DAL,A.J. Hammons,hammoaj01,Purdue
2016,NBA,47,2,ORL,Jake Layman,laymaja01,Maryland
2016,NBA,48,2,CHI,Paul Zipser,zipsepa01,NA
2016,NBA,49,2,DET,Michael Gbinije,gbinimi01,Syracuse
2016,NBA,50,2,IND,Georges Niang,niangge01,Iowa State
2016,NBA,51,2,BOS,Ben Bentil,bentibe01,Providence
2016,NBA,52,2,UTA,Joel Bolomboy,bolomjo01,Weber State
2016,NBA,53,2,DEN,Petr Cornelie,cornepe01,NA
2016,NBA,54,2,ATL,Kay Felder,feldeka01,Oakland
2016,NBA,55,2,BRK,Marcus Paige,paigema01,UNC
2016,NBA,56,2,DEN,Daniel Hamilton,hamilda02,UConn
2016,NBA,57,2,MEM,Wang Zhelin,sheliwa01,NA
2016,NBA,58,2,BOS,Abdel Nader,naderab01,Iowa State
2016,NBA,59,2,SAC,Isaiah Cousins,cousiis01,Oklahoma
2016,NBA,60,2,UTA,Tyrone Wallace,wallaty01,California
2015,NBA,1,1,MIN,Karl-Anthony Towns,townska01,Kentucky
2015,NBA,2,1,LAL,D'Angelo Russell,russeda01,Ohio State
2015,NBA,3,1,PHI,Jahlil Okafor,okafoja01,Duke
2015,NBA,4,1,NYK,Kristaps Porziņģis,porzikr01,NA
2015,NBA,5,1,ORL,Mario Hezonja,hezonma01,NA
2015,NBA,6,1,SAC,Willie Cauley-Stein,caulewi01,Kentucky
2015,NBA,7,1,DEN,Emmanuel Mudiay,mudiaem01,NA
2015,NBA,8,1,DET,Stanley Johnson,johnsst04,Arizona
2015,NBA,9,1,CHO,Frank Kaminsky,kaminfr01,Wisconsin
2015,NBA,10,1,MIA,Justise Winslow,winslju01,Duke
2015,NBA,11,1,IND,Myles Turner,turnemy01,Texas
2015,NBA,12,1,UTA,Trey Lyles,lylestr01,Kentucky
2015,NBA,13,1,PHO,Devin Booker,bookede01,Kentucky
2015,NBA,14,1,OKC,Cameron Payne,payneca01,Murray State
2015,NBA,15,1,ATL,Kelly Oubre Jr.,oubreke01,Kansas
2015,NBA,16,1,BOS,Terry Rozier,roziete01,Louisville
2015,NBA,17,1,MIL,Rashad Vaughn,vaughra01,UNLV
2015,NBA,18,1,HOU,Sam Dekker,dekkesa01,Wisconsin
2015,NBA,19,1,WAS,Jerian Grant,grantje02,Notre Dame
2015,NBA,20,1,TOR,Delon Wright,wrighde01,Utah
2015,NBA,21,1,DAL,Justin Anderson,anderju01,Virginia
2015,NBA,22,1,CHI,Bobby Portis,portibo01,Arkansas
2015,NBA,23,1,POR,Rondae Hollis-Jefferson,holliro01,Arizona
2015,NBA,24,1,CLE,Tyus Jones,jonesty01,Duke
2015,NBA,25,1,MEM,Jarell Martin,martija01,LSU
2015,NBA,26,1,SAS,Nikola Milutinov,milutni01,NA
2015,NBA,27,1,LAL,Larry Nance Jr.,nancela02,Wyoming
2015,NBA,28,1,BOS,R.J. Hunter,hunterj01,Georgia State University
2015,NBA,29,1,BRK,Chris McCullough,mcculch01,Syracuse
2015,NBA,30,1,GSW,Kevon Looney,looneke01,UCLA
2015,NBA,31,2,MIN,Cedi Osman,osmande01,NA
2015,NBA,32,2,HOU,Montrezl Harrell,harremo01,Louisville
2015,NBA,33,2,BOS,Jordan Mickey,mickejo01,LSU
2015,NBA,34,2,LAL,Anthony Brown,brownan02,Stanford
2015,NBA,35,2,PHI,Willy Hernangómez,hernawi01,NA
2015,NBA,36,2,MIN,Rakeem Christmas,chrisra01,Syracuse
2015,NBA,37,2,PHI,Richaun Holmes,holmeri01,Bowling Green
2015,NBA,38,2,DET,Darrun Hilliard,hillida01,Villanova
2015,NBA,39,2,CHO,Juan Pablo Vaulet,vauleju01,NA
2015,NBA,40,2,MIA,Josh Richardson,richajo01,Tennessee
2015,NBA,41,2,BRK,Pat Connaughton,connapa01,Notre Dame
2015,NBA,42,2,UTA,Olivier Hanlan,hanlaol01,Boston College
2015,NBA,43,2,IND,Joe Young,youngjo01,Oregon
2015,NBA,44,2,PHO,Andrew Harrison,harrian01,Kentucky
2015,NBA,45,2,BOS,Marcus Thornton,thornma02,William & Mary
2015,NBA,46,2,MIL,Norman Powell,powelno01,UCLA
2015,NBA,47,2,PHI,Artūras Gudaitis,gudaiar01,NA
2015,NBA,48,2,OKC,Dakari Johnson,johnsda04,Kentucky
2015,NBA,49,2,WAS,Aaron White,whiteaa01,Iowa
2015,NBA,50,2,ATL,Marcus Eriksson,eriksma01,NA
2015,NBA,51,2,ORL,Tyler Harvey,harvety01,Eastern Washington
2015,NBA,52,2,DAL,Satnam Singh,singhsa01,NA
2015,NBA,53,2,CLE,Sir'Dominic Pointer,pointsi01,St. John's
2015,NBA,54,2,UTA,Dani Díez,diezda01,NA
2015,NBA,55,2,SAS,Cady Lalanne,lalanca01,UMass
2015,NBA,56,2,NOP,Branden Dawson,dawsobr01,Michigan State
2015,NBA,57,2,DEN,Nikola Radičević,radicni01,NA
2015,NBA,58,2,PHI,J.P. Tokoto,tokotjp01,UNC
2015,NBA,59,2,ATL,Dimitrios Agravanis,agravdi01,NA
2015,NBA,60,2,PHI,Luka Mitrović,mitrolu01,NA
2014,NBA,1,1,CLE,Andrew Wiggins,wiggian01,Kansas
2014,NBA,2,1,MIL,Jabari Parker,parkeja01,Duke
2014,NBA,3,1,PHI,Joel Embiid,embiijo01,Kansas
2014,NBA,4,1,ORL,Aaron Gordon,gordoaa01,Arizona
2014,NBA,5,1,UTA,Dante Exum,exumda01,NA
2014,NBA,6,1,BOS,Marcus Smart,smartma01,Oklahoma State
2014,NBA,7,1,LAL,Julius Randle,randlju01,Kentucky
2014,NBA,8,1,SAC,Nik Stauskas,stausni01,Michigan
2014,NBA,9,1,CHO,Noah Vonleh,vonleno01,Indiana
2014,NBA,10,1,PHI,Elfrid Payton,paytoel01,Louisiana
2014,NBA,11,1,DEN,Doug McDermott,mcderdo01,Creighton
2014,NBA,12,1,ORL,Dario Šarić,saricda01,NA
2014,NBA,13,1,MIN,Zach LaVine,lavinza01,UCLA
2014,NBA,14,1,PHO,T.J. Warren,warretj01,NC State
2014,NBA,15,1,ATL,Adreian Payne,paynead01,Michigan State
2014,NBA,16,1,CHI,Jusuf Nurkić,nurkiju01,NA
2014,NBA,17,1,BOS,James Young,youngja01,Kentucky
2014,NBA,18,1,PHO,Tyler Ennis,ennisty01,Syracuse
2014,NBA,19,1,CHI,Gary Harris,harriga01,Michigan State
2014,NBA,20,1,TOR,Bruno Caboclo,cabocbr01,NA
2014,NBA,21,1,OKC,Mitch McGary,mcgarmi01,Michigan
2014,NBA,22,1,MEM,Jordan Adams,adamsjo01,UCLA
2014,NBA,23,1,UTA,Rodney Hood,hoodro01,Duke
2014,NBA,24,1,CHO,Shabazz Napier,napiesh01,UConn
2014,NBA,25,1,HOU,Clint Capela,capelca01,NA
2014,NBA,26,1,MIA,P.J. Hairston,hairspj02,UNC
2014,NBA,27,1,PHO,Bogdan Bogdanović,bogdabo01,NA
2014,NBA,28,1,LAC,C.J. Wilcox,wilcocj01,Washington
2014,NBA,29,1,OKC,Josh Huestis,huestjo01,Stanford
2014,NBA,30,1,SAS,Kyle Anderson,anderky01,UCLA
2014,NBA,31,2,MIL,Damien Inglis,inglida01,NA
2014,NBA,32,2,PHI,K.J. McDaniels,mcdankj01,Clemson
2014,NBA,33,2,CLE,Joe Harris,harrijo01,Virginia
2014,NBA,34,2,NYK,Cleanthony Early,earlycl01,Wichita State
2014,NBA,35,2,UTA,Jarnell Stokes,stokeja01,Tennessee
2014,NBA,36,2,MIL,Johnny O'Bryant,obryajo01,LSU
2014,NBA,37,2,TOR,DeAndre Daniels,daniede01,UConn
2014,NBA,38,2,DET,Spencer Dinwiddie,dinwisp01,Colorado
2014,NBA,39,2,PHI,Jerami Grant,grantje01,Syracuse
2014,NBA,40,2,MIN,Glenn Robinson III,robingl02,Michigan
2014,NBA,41,2,DEN,Nikola Jokić,jokicni01,NA
2014,NBA,42,2,HOU,Nick Johnson,johnsni01,Arizona
2014,NBA,43,2,ATL,Edy Tavares,tavarwa01,NA
2014,NBA,44,2,MIN,Markel Brown,brownma02,Oklahoma State
2014,NBA,45,2,CHO,Dwight Powell,poweldw01,Stanford
2014,NBA,46,2,WAS,Jordan Clarkson,clarkjo01,Missouri
2014,NBA,47,2,PHI,Russ Smith,smithru01,Louisville
2014,NBA,48,2,MIL,Lamar Patterson,pattela01,Pitt
2014,NBA,49,2,CHI,Cameron Bairstow,bairsca01,New Mexico
2014,NBA,50,2,PHO,Alec Brown,brownal01,Green Bay
2014,NBA,51,2,NYK,Thanasis Antetokounmpo,antetth01,NA
2014,NBA,52,2,PHI,Vasilije Micić,micicva01,NA
2014,NBA,53,2,MIN,Alessandro Gentile,gential01,NA
2014,NBA,54,2,PHI,Nemanja Dangubić,dangune01,NA
2014,NBA,55,2,MIA,Semaj Christon,chrisse01,Xavier
2014,NBA,56,2,DEN,Devyn Marble,marblde01,Iowa
2014,NBA,57,2,IND,Louis Labeyrie,labeylo01,NA
2014,NBA,58,2,SAS,Jordan McRae,mcraejo01,Tennessee
2014,NBA,59,2,TOR,Xavier Thames,thamexa01,San Diego State
2014,NBA,60,2,SAS,Cory Jefferson,jeffeco01,Baylor
2013,NBA,1,1,CLE,Anthony Bennett,bennean01,UNLV
2013,NBA,2,1,ORL,Victor Oladipo,oladivi01,Indiana
2013,NBA,3,1,WAS,Otto Porter Jr.,porteot01,Georgetown
2013,NBA,4,1,CHA,Cody Zeller,zelleco01,Indiana
2013,NBA,5,1,PHO,Alex Len,lenal01,Maryland
2013,NBA,6,1,NOH,Nerlens Noel,noelne01,Kentucky
2013,NBA,7,1,SAC,Ben McLemore,mclembe01,Kansas
2013,NBA,8,1,DET,Kentavious Caldwell-Pope,caldwke01,Georgia
2013,NBA,9,1,MIN,Trey Burke,burketr01,Michigan
2013,NBA,10,1,POR,CJ McCollum,mccolcj01,Lehigh
2013,NBA,11,1,PHI,Michael Carter-Williams,cartemi01,Syracuse
2013,NBA,12,1,OKC,Steven Adams,adamsst01,Pitt
2013,NBA,13,1,DAL,Kelly Olynyk,olynyke01,Gonzaga
2013,NBA,14,1,UTA,Shabazz Muhammad,muhamsh01,UCLA
2013,NBA,15,1,MIL,Giannis Antetokounmpo,antetgi01,NA
2013,NBA,16,1,BOS,Lucas Nogueira,noguelu01,NA
2013,NBA,17,1,ATL,Dennis Schröder,schrode01,NA
2013,NBA,18,1,ATL,Shane Larkin,larkish01,Miami (FL)
2013,NBA,19,1,CLE,Sergey Karasev,karasse01,NA
2013,NBA,20,1,CHI,Tony Snell,snellto01,New Mexico
2013,NBA,21,1,UTA,Gorgui Dieng,dienggo01,Louisville
2013,NBA,22,1,BRK,Mason Plumlee,plumlma01,Duke
2013,NBA,23,1,IND,Solomon Hill,hillso01,Arizona
2013,NBA,24,1,NYK,Tim Hardaway Jr.,hardati02,Michigan
2013,NBA,25,1,LAC,Reggie Bullock,bullore01,UNC
2013,NBA,26,1,MIN,Andre Roberson,roberan03,Colorado
2013,NBA,27,1,DEN,Rudy Gobert,goberru01,NA
2013,NBA,28,1,SAS,Livio Jean-Charles,jeancli01,NA
2013,NBA,29,1,OKC,Archie Goodwin,goodwar01,Kentucky
2013,NBA,30,1,PHO,Nemanja Nedović,nedovne01,NA
2013,NBA,31,2,CLE,Allen Crabbe,crabbal01,California
2013,NBA,32,2,OKC,Álex Abrines,abrinal01,NA
2013,NBA,33,2,CLE,Carrick Felix,felixca01,Arizona State
2013,NBA,34,2,HOU,Isaiah Canaan,canaais01,Murray State
2013,NBA,35,2,PHI,Glen Rice Jr.,ricegl02,Georgia Tech
2013,NBA,36,2,SAC,Ray McCallum,mccalra01,Detroit Mercy
2013,NBA,37,2,DET,Tony Mitchell,mitchto02,University of North Texas
2013,NBA,38,2,WAS,Nate Wolters,woltena01,South Dakota State
2013,NBA,39,2,POR,Jeff Withey,witheje01,Kansas
2013,NBA,40,2,POR,Grant Jerrett,jerregr01,Arizona
2013,NBA,41,2,MEM,Jamaal Franklin,frankja01,San Diego State
2013,NBA,42,2,PHI,Pierre Jackson,jackspi01,Baylor
2013,NBA,43,2,MIL,Ricky Ledo,ledori01,Providence
2013,NBA,44,2,DAL,Mike Muscala,muscami01,Bucknell
2013,NBA,45,2,POR,Marko Todorović,todorma01,NA
2013,NBA,46,2,UTA,Erick Green,greener01,Virginia Tech
2013,NBA,47,2,ATL,Raul Neto,netora01,NA
2013,NBA,48,2,LAL,Ryan Kelly,kellyry01,Duke
2013,NBA,49,2,CHI,Erik Murphy,murpher01,Florida
2013,NBA,50,2,ATL,James Ennis III,ennisja01,Cal State Long Beach
2013,NBA,51,2,ORL,Romero Osby,osbyro01,Oklahoma
2013,NBA,52,2,MIN,Lorenzo Brown,brownlo01,NC State
2013,NBA,53,2,IND,Colton Iverson,iversco01,Colorado State
2013,NBA,54,2,WAS,Arsalan Kazemi,kazemar01,Oregon
2013,NBA,55,2,MEM,Joffrey Lauvergne,lauvejo01,NA
2013,NBA,56,2,DET,Peyton Siva,sivape01,Louisville
2013,NBA,57,2,PHO,Alex Oriakhi,oriakal01,Missouri
2013,NBA,58,2,SAS,Deshaun Thomas,thomade01,Ohio State
2013,NBA,59,2,MIN,Bojan Dubljević,dubljbo01,NA
2013,NBA,60,2,MEM,Jānis Timma,timmaja01,NA
2012,NBA,1,1,NOH,Anthony Davis,davisan02,Kentucky
2012,NBA,2,1,CHA,Michael Kidd-Gilchrist,kiddgmi01,Kentucky
2012,NBA,3,1,WAS,Bradley Beal,bealbr01,Florida
2012,NBA,4,1,CLE,Dion Waiters,waitedi01,Syracuse
2012,NBA,5,1,SAC,Thomas Robinson,robinth01,Kansas
2012,NBA,6,1,POR,Damian Lillard,lillada01,Weber State
2012,NBA,7,1,GSW,Harrison Barnes,barneha02,UNC
2012,NBA,8,1,TOR,Terrence Ross,rosste01,Washington
2012,NBA,9,1,DET,Andre Drummond,drumman01,UConn
2012,NBA,10,1,NOH,Austin Rivers,riverau01,Duke
2012,NBA,11,1,POR,Meyers Leonard,leoname01,Illinois
2012,NBA,12,1,HOU,Jeremy Lamb,lambje01,UConn
2012,NBA,13,1,PHO,Kendall Marshall,marshke01,UNC
2012,NBA,14,1,MIL,John Henson,hensojo01,UNC
2012,NBA,15,1,PHI,Maurice Harkless,harklma01,St. John's
2012,NBA,16,1,HOU,Royce White,whitero03,Iowa State
2012,NBA,17,1,DAL,Tyler Zeller,zellety01,UNC
2012,NBA,18,1,HOU,Terrence Jones,joneste01,Kentucky
2012,NBA,19,1,ORL,Andrew Nicholson,nichoan01,St. Bonaventure
2012,NBA,20,1,DEN,Evan Fournier,fournev01,NA
2012,NBA,21,1,BOS,Jared Sullinger,sullija01,Ohio State
2012,NBA,22,1,BOS,Fab Melo,melofa01,Syracuse
2012,NBA,23,1,ATL,John Jenkins,jenkijo01,Vanderbilt
2012,NBA,24,1,CLE,Jared Cunningham,cunnija01,Oregon State
2012,NBA,25,1,MEM,Tony Wroten,wroteto01,Washington
2012,NBA,26,1,IND,Miles Plumlee,plumlmi01,Duke
2012,NBA,27,1,MIA,Arnett Moultrie,moultar01,Mississippi State
2012,NBA,28,1,OKC,Perry Jones,jonespe01,Baylor
2012,NBA,29,1,CHI,Marquis Teague,teaguma01,Kentucky
2012,NBA,30,1,GSW,Festus Ezeli,ezelife01,Vanderbilt
2012,NBA,31,2,CHA,Jeff Taylor,tayloje03,Vanderbilt
2012,NBA,32,2,WAS,Tomáš Satoranský,satorto01,NA
2012,NBA,33,2,CLE,Bernard James,jamesbe01,Florida State
2012,NBA,34,2,CLE,Jae Crowder,crowdja01,Marquette
2012,NBA,35,2,GSW,Draymond Green,greendr01,Michigan State
2012,NBA,36,2,SAC,Orlando Johnson,johnsor01,UC Santa Barbara
2012,NBA,37,2,TOR,Quincy Acy,acyqu01,Baylor
2012,NBA,38,2,DEN,Quincy Miller,millequ01,Baylor
2012,NBA,39,2,DET,Khris Middleton,middlkh01,Texas A&M
2012,NBA,40,2,POR,Will Barton,bartowi01,Memphis
2012,NBA,41,2,POR,Tyshawn Taylor,tayloty01,Kansas
2012,NBA,42,2,MIL,Doron Lamb,lambdo01,Kentucky
2012,NBA,43,2,ATL,Mike Scott,scottmi01,Virginia
2012,NBA,44,2,DET,Kim English,engliki01,Missouri
2012,NBA,45,2,PHI,Justin Hamilton,hamilju01,LSU
2012,NBA,46,2,NOH,Darius Miller,milleda01,Kentucky
2012,NBA,47,2,UTA,Kevin Murphy,murphke01,Tennessee Technological University
2012,NBA,48,2,NYK,Kostas Papanikolaou,papanko01,NA
2012,NBA,49,2,ORL,Kyle O'Quinn,oquinky01,Norfolk State
2012,NBA,50,2,DEN,İzzet Türkyılmaz,turkyiz01,NA
2012,NBA,51,2,BOS,Kris Joseph,josepkr01,Syracuse
2012,NBA,52,2,GSW,Ognjen Kuzmić,kuzmiog01,NA
2012,NBA,53,2,LAC,Furkan Aldemir,aldemfu01,NA
2012,NBA,54,2,PHI,Tornike Shengelia,shengto01,NA
2012,NBA,55,2,DAL,Darius Johnson-Odom,johnsda03,Marquette
2012,NBA,56,2,TOR,Tomislav Zubčić,zubcito01,NA
2012,NBA,57,2,NJN,İlkan Karaman,karamil01,NA
2012,NBA,58,2,MIN,Robbie Hummel,hummero01,Purdue
2012,NBA,59,2,SAS,Marcus Denmon,denmoma01,Missouri
2012,NBA,60,2,LAL,Robert Sacre,sacrero01,Gonzaga
2011,NBA,1,1,CLE,Kyrie Irving,irvinky01,Duke
2011,NBA,2,1,MIN,Derrick Williams,willide02,Arizona
2011,NBA,3,1,UTA,Enes Freedom,kanteen01,NA
2011,NBA,4,1,CLE,Tristan Thompson,thomptr01,Texas
2011,NBA,5,1,TOR,Jonas Valančiūnas,valanjo01,NA
2011,NBA,6,1,WAS,Jan Veselý,veselja01,NA
2011,NBA,7,1,SAC,Bismack Biyombo,biyombi01,NA
2011,NBA,8,1,DET,Brandon Knight,knighbr03,Kentucky
2011,NBA,9,1,CHA,Kemba Walker,walkeke02,UConn
2011,NBA,10,1,MIL,Jimmer Fredette,fredeji01,BYU
2011,NBA,11,1,GSW,Klay Thompson,thompkl01,Washington State
2011,NBA,12,1,UTA,Alec Burks,burksal01,Colorado
2011,NBA,13,1,PHO,Markieff Morris,morrima02,Kansas
2011,NBA,14,1,HOU,Marcus Morris,morrima03,Kansas
2011,NBA,15,1,IND,Kawhi Leonard,leonaka01,San Diego State
2011,NBA,16,1,PHI,Nikola Vučević,vucevni01,USC
2011,NBA,17,1,NYK,Iman Shumpert,shumpim01,Georgia Tech
2011,NBA,18,1,WAS,Chris Singleton,singlch01,Florida State
2011,NBA,19,1,CHA,Tobias Harris,harrito02,Tennessee
2011,NBA,20,1,MIN,Donatas Motiejūnas,motiedo01,NA
2011,NBA,21,1,POR,Nolan Smith,smithno01,Duke
2011,NBA,22,1,DEN,Kenneth Faried,farieke01,Morehead State University
2011,NBA,23,1,HOU,Nikola Mirotić,mirotni01,NA
2011,NBA,24,1,OKC,Reggie Jackson,jacksre01,Boston College
2011,NBA,25,1,BOS,MarShon Brooks,brookma01,Providence
2011,NBA,26,1,DAL,Jordan Hamilton,hamiljo02,Texas
2011,NBA,27,1,NJN,JaJuan Johnson,johnsja02,Purdue
2011,NBA,28,1,CHI,Norris Cole,coleno01,Cleveland State University
2011,NBA,29,1,SAS,Cory Joseph,josepco01,Texas
2011,NBA,30,1,CHI,Jimmy Butler,butleji01,Marquette
2011,NBA,31,2,MIA,Bojan Bogdanović,bogdabo02,NA
2011,NBA,32,2,CLE,Justin Harper,harpeju01,Richmond
2011,NBA,33,2,DET,Kyle Singler,singlky01,Duke
2011,NBA,34,2,WAS,Shelvin Mack,macksh01,Butler
2011,NBA,35,2,SAC,Tyler Honeycutt,honeyty01,UCLA
2011,NBA,36,2,NJN,Jordan Williams,willijo03,Maryland
