season,lg,type,number_tm,position,player,player_id,age,pts_won,pts_max,share,x1st_tm,x2nd_tm,x3rd_tm
2015,nba,all_nba,1st,C,Marc Gasol,gasolma01,30,453,645,0.702,65,NA,NA
2015,nba,all_nba,2nd,G,Russell Westbrook,westbru01,26,397,645,0.616,10,NA,NA
2015,nba,all_nba,2nd,F,LaMarcus Aldridge,aldrila01,29,390,645,0.605,13,NA,NA
2015,nba,all_nba,2nd,G,Chris Paul,paulch01,29,335,645,0.519,1,NA,NA
2015,nba,all_nba,2nd,F,Pau Gasol,gasolpa01,34,242,645,0.375,15,NA,NA
2015,nba,all_nba,2nd,C,DeMarcus Cousins,couside01,24,220,645,0.341,18,NA,NA
2015,nba,all_nba,3rd,F,Blake Griffin,griffbl01,25,189,645,0.293,2,NA,NA
2015,nba,all_nba,3rd,C,DeAndre Jordan,jordade01,26,175,645,0.271,12,NA,NA
2015,nba,all_nba,3rd,F,Tim Duncan,duncati01,38,167,645,0.259,6,NA,NA
2015,nba,all_nba,3rd,G,Klay Thompson,thompkl01,24,122,645,0.189,0,NA,NA
2015,nba,all_nba,3rd,G,Kyrie Irving,irvinky01,22,112,645,0.174,0,NA,NA
2015,nba,all_nba,ORV,F,Kawhi Leonard,leonaka01,23,155,645,0.24,0,NA,NA
2015,nba,all_nba,ORV,F,Paul Millsap,millspa01,29,70,645,0.109,0,NA,NA
2015,nba,all_nba,ORV,C,Al Horford,horfoal01,28,64,645,0.099,1,NA,NA
2015,nba,all_nba,ORV,G,John Wall,walljo01,24,50,645,0.078,0,NA,NA
2015,nba,all_nba,ORV,G,Jimmy Butler,butleji01,25,32,645,0.05,0,NA,NA
2015,nba,all_nba,ORV,G,Damian Lillard,lillada01,24,22,645,0.034,0,NA,NA
2015,nba,all_nba,ORV,F,Draymond Green,greendr01,24,9,645,0.014,0,NA,NA
2015,nba,all_nba,ORV,F,Zach Randolph,randoza01,33,7,645,0.011,0,NA,NA
2015,nba,all_nba,ORV,G,Jeff Teague,teaguje01,26,7,645,0.011,0,NA,NA
2015,nba,all_nba,ORV,C,Andrew Bogut,bogutan01,30,6,645,0.009,0,NA,NA
2015,nba,all_nba,ORV,C,Nikola Vučević,vucevni01,24,6,645,0.009,0,NA,NA
2015,nba,all_nba,ORV,G,DeMar DeRozan,derozde01,25,3,645,0.005,0,NA,NA
2015,nba,all_nba,ORV,F,Rudy Gay,gayru01,28,3,645,0.005,0,NA,NA
2015,nba,all_nba,ORV,C,Andre Drummond,drumman01,21,2,645,0.003,0,NA,NA
2015,nba,all_nba,ORV,F,Gordon Hayward,haywago01,24,2,645,0.003,0,NA,NA
2015,nba,all_nba,ORV,F,Kyle Korver,korveky01,33,2,645,0.003,0,NA,NA
2015,nba,all_nba,ORV,C,Joakim Noah,noahjo01,29,2,645,0.003,0,NA,NA
2015,nba,all_nba,ORV,F,Dirk Nowitzki,nowitdi01,36,2,645,0.003,0,NA,NA
2015,nba,all_nba,ORV,G,Dwyane Wade,wadedw01,33,2,645,0.003,0,NA,NA
2015,nba,all_nba,ORV,F,Carmelo Anthony,anthoca01,30,1,645,0.002,0,NA,NA
2015,nba,all_nba,ORV,C,Tyson Chandler,chandty01,32,1,645,0.002,0,NA,NA
2015,nba,all_nba,ORV,G,Mike Conley,conlemi01,27,1,645,0.002,0,NA,NA
2015,nba,all_nba,ORV,C,Brook Lopez,lopezbr01,26,1,645,0.002,0,NA,NA
2015,nba,all_nba,ORV,F,Kevin Love,loveke01,26,1,645,0.002,0,NA,NA
2015,nba,all_nba,ORV,G,Kyle Lowry,lowryky01,28,1,645,0.002,0,NA,NA
2015,nba,all_nba,ORV,G,Khris Middleton,middlkh01,23,1,645,0.002,0,NA,NA
2014,nba,all_nba,1st,F,Kevin Durant,duranke01,25,625,625,1,125,0,0
2014,nba,all_nba,1st,F,LeBron James,jamesle01,29,623,625,0.997,124,1,0
2014,nba,all_nba,1st,C,Joakim Noah,noahjo01,28,551,625,0.882,101,NA,NA
2014,nba,all_nba,1st,G,Chris Paul,paulch01,28,540,625,0.864,86,NA,NA
2014,nba,all_nba,1st,G,James Harden,hardeja01,24,502,625,0.803,73,NA,NA
2014,nba,all_nba,2nd,G,Stephen Curry,curryst01,25,489,625,0.782,65,NA,NA
2014,nba,all_nba,2nd,F,Blake Griffin,griffbl01,24,350,625,0.56,5,NA,NA
2014,nba,all_nba,2nd,F,Kevin Love,loveke01,25,237,625,0.379,2,NA,NA
2014,nba,all_nba,2nd,C,Dwight Howard,howardw01,28,226,625,0.362,9,NA,NA
2014,nba,all_nba,2nd,G,Tony Parker,parketo01,31,210,625,0.336,14,NA,NA
2014,nba,all_nba,3rd,F,LaMarcus Aldridge,aldrila01,28,191,625,0.306,4,NA,NA
2014,nba,all_nba,3rd,C,Al Jefferson,jeffeal01,29,191,625,0.306,4,NA,NA
2014,nba,all_nba,3rd,F,Paul George,georgpa01,23,171,625,0.274,4,NA,NA
2014,nba,all_nba,3rd,G,Damian Lillard,lillada01,23,115,625,0.184,2,NA,NA
2014,nba,all_nba,3rd,G,Goran Dragić,dragigo01,27,115,625,0.184,1,NA,NA
2014,nba,all_nba,ORV,F,Carmelo Anthony,anthoca01,29,86,625,0.138,1,NA,NA
2014,nba,all_nba,ORV,G,John Wall,walljo01,23,70,625,0.112,0,NA,NA
2014,nba,all_nba,ORV,F,Tim Duncan,duncati01,37,63,625,0.101,1,NA,NA
2014,nba,all_nba,ORV,G,DeMar DeRozan,derozde01,24,56,625,0.09,0,NA,NA
2014,nba,all_nba,ORV,F,Anthony Davis,davisan02,20,40,625,0.064,1,NA,NA
2014,nba,all_nba,ORV,F,Dirk Nowitzki,nowitdi01,35,37,625,0.059,1,NA,NA
2014,nba,all_nba,ORV,G,Russell Westbrook,westbru01,25,32,625,0.051,1,NA,NA
2014,nba,all_nba,ORV,G,Kyle Lowry,lowryky01,27,29,625,0.046,0,NA,NA
2014,nba,all_nba,ORV,C,DeAndre Jordan,jordade01,25,21,625,0.034,0,NA,NA
2014,nba,all_nba,ORV,C,Roy Hibbert,hibbero01,27,17,625,0.027,0,NA,NA
2014,nba,all_nba,ORV,C,Marc Gasol,gasolma01,29,16,625,0.026,2,NA,NA
2014,nba,all_nba,ORV,C,DeMarcus Cousins,couside01,23,14,625,0.022,1,NA,NA
2014,nba,all_nba,ORV,G,Kyrie Irving,irvinky01,21,7,625,0.011,0,NA,NA
2014,nba,all_nba,ORV,G,Dwyane Wade,wadedw01,32,6,625,0.01,0,NA,NA
2014,nba,all_nba,ORV,G,Mike Conley,conlemi01,26,4,625,0.006,0,NA,NA
2014,nba,all_nba,ORV,F,Serge Ibaka,ibakase01,24,4,625,0.006,0,NA,NA
2014,nba,all_nba,ORV,G,Joe Johnson,johnsjo02,32,4,625,0.006,0,NA,NA
2014,nba,all_nba,ORV,F,Zach Randolph,randoza01,32,4,625,0.006,0,NA,NA
2014,nba,all_nba,ORV,G,Lance Stephenson,stephla01,23,3,625,0.005,0,NA,NA
2014,nba,all_nba,ORV,G,Ty Lawson,lawsoty01,26,2,625,0.003,0,0,2
2014,nba,all_nba,ORV,F,Paul Millsap,millspa01,28,2,625,0.003,0,0,2
2014,nba,all_nba,ORV,F,Chris Bosh,boshch01,29,1,625,0.002,0,0,1
2014,nba,all_nba,ORV,C,Andre Drummond,drumman01,20,1,625,0.002,0,0,1
2014,nba,all_nba,ORV,G,Monta Ellis,ellismo01,28,1,625,0.002,0,0,1
2014,nba,all_nba,ORV,F,Kawhi Leonard,leonaka01,22,1,625,0.002,0,0,1
2013,nba,all_nba,1st,F,LeBron James,jamesle01,28,595,595,1,119,0,0
2013,nba,all_nba,1st,F,Kevin Durant,duranke01,24,555,595,0.933,102,NA,NA
2013,nba,all_nba,1st,G,Chris Paul,paulch01,27,537,595,0.903,97,NA,NA
2013,nba,all_nba,1st,G,Kobe Bryant,bryanko01,34,521,595,0.876,91,NA,NA
2013,nba,all_nba,1st,C,Tim Duncan,duncati01,36,392,595,0.659,45,NA,NA
2013,nba,all_nba,2nd,F,Carmelo Anthony,anthoca01,28,397,595,0.667,24,NA,NA
2013,nba,all_nba,2nd,G,Russell Westbrook,westbru01,24,306,595,0.514,20,NA,NA
2013,nba,all_nba,2nd,C,Marc Gasol,gasolma01,28,295,595,0.496,38,NA,NA
2013,nba,all_nba,2nd,G,Tony Parker,parketo01,30,273,595,0.459,16,NA,NA
2013,nba,all_nba,2nd,F,Blake Griffin,griffbl01,23,132,595,0.222,0,NA,NA
2013,nba,all_nba,3rd,G,James Harden,hardeja01,23,253,595,0.425,5,NA,NA
2013,nba,all_nba,3rd,C,Dwight Howard,howardw01,27,203,595,0.341,17,NA,NA
2013,nba,all_nba,3rd,G,Dwyane Wade,wadedw01,31,145,595,0.244,3,NA,NA
2013,nba,all_nba,3rd,F,David Lee,leeda02,29,79,595,0.133,0,NA,NA
2013,nba,all_nba,3rd,F,Paul George,georgpa01,22,73,595,0.123,0,NA,NA
2013,nba,all_nba,ORV,C,Brook Lopez,lopezbr01,24,132,595,0.222,7,NA,NA
2013,nba,all_nba,ORV,G,Stephen Curry,curryst01,24,72,595,0.121,0,NA,NA
2013,nba,all_nba,ORV,F,LaMarcus Aldridge,aldrila01,27,62,595,0.104,0,NA,NA
2013,nba,all_nba,ORV,F,Chris Bosh,boshch01,28,59,595,0.099,4,NA,NA
2013,nba,all_nba,ORV,C,Joakim Noah,noahjo01,27,56,595,0.094,3,NA,NA
2013,nba,all_nba,ORV,F,Zach Randolph,randoza01,31,45,595,0.076,0,NA,NA
2013,nba,all_nba,ORV,C,Al Horford,horfoal01,26,31,595,0.052,2,NA,NA
2013,nba,all_nba,ORV,F,Paul Pierce,piercpa01,35,24,595,0.04,0,NA,NA
2013,nba,all_nba,ORV,C,Al Jefferson,jeffeal01,28,20,595,0.034,1,NA,NA
2013,nba,all_nba,ORV,C,Tyson Chandler,chandty01,30,19,595,0.032,1,NA,NA
2013,nba,all_nba,ORV,C,Roy Hibbert,hibbero01,26,9,595,0.015,0,NA,NA
2013,nba,all_nba,ORV,F,Luol Deng,denglu01,27,8,595,0.013,0,NA,NA
2013,nba,all_nba,ORV,F,Kevin Garnett,garneke01,36,8,595,0.013,0,NA,NA
2013,nba,all_nba,ORV,G,Ty Lawson,lawsoty01,25,8,595,0.013,0,NA,NA
2013,nba,all_nba,ORV,F,Josh Smith,smithjo03,27,7,595,0.012,0,NA,NA
2013,nba,all_nba,ORV,G,Deron Williams,willide01,28,6,595,0.01,0,NA,NA
2013,nba,all_nba,ORV,F,Pau Gasol,gasolpa01,32,4,595,0.007,0,NA,NA
2013,nba,all_nba,ORV,F,Serge Ibaka,ibakase01,23,4,595,0.007,0,NA,NA
2013,nba,all_nba,ORV,C,Ömer Aşık,asikom01,26,3,595,0.005,0,NA,NA
2013,nba,all_nba,ORV,F,Kenneth Faried,farieke01,23,3,595,0.005,0,NA,NA
2013,nba,all_nba,ORV,G,Raymond Felton,feltora01,28,3,595,0.005,0,NA,NA
2013,nba,all_nba,ORV,G,Kyrie Irving,irvinky01,20,3,595,0.005,0,NA,NA
2013,nba,all_nba,ORV,F,Carlos Boozer,boozeca01,31,2,595,0.003,0,0,2
2013,nba,all_nba,ORV,G,Mike Conley,conlemi01,25,2,595,0.003,0,0,2
2013,nba,all_nba,ORV,F,David West,westda01,32,2,595,0.003,0,0,2
2013,nba,all_nba,ORV,F,Rudy Gay,gayru01,26,1,595,0.002,0,0,1
2013,nba,all_nba,ORV,F,J.J. Hickson,hicksjj01,24,1,595,0.002,0,0,1
2013,nba,all_nba,ORV,F,Andre Iguodala,iguodan01,29,1,595,0.002,0,0,1
2013,nba,all_nba,ORV,F,Dirk Nowitzki,nowitdi01,34,1,595,0.002,0,0,1
2013,nba,all_nba,ORV,F,Nikola Peković,pekovni01,27,1,595,0.002,0,0,1
2013,nba,all_nba,ORV,G,Rajon Rondo,rondora01,26,1,595,0.002,0,0,1
2013,nba,all_nba,ORV,C,Nikola Vučević,vucevni01,22,1,595,0.002,0,0,1
2012,nba,all_nba,1st,F,LeBron James,jamesle01,27,596,600,0.993,118,2,0
2012,nba,all_nba,1st,F,Kevin Durant,duranke01,23,591,600,0.985,117,NA,NA
2012,nba,all_nba,1st,G,Kobe Bryant,bryanko01,33,568,600,0.947,104,NA,NA
2012,nba,all_nba,1st,G,Chris Paul,paulch01,26,484,600,0.807,74,NA,NA
2012,nba,all_nba,1st,C,Dwight Howard,howardw01,26,476,600,0.793,75,NA,NA
2012,nba,all_nba,2nd,C,Andrew Bynum,bynuman01,24,400,600,0.667,33,NA,NA
2012,nba,all_nba,2nd,G,Tony Parker,parketo01,29,367,600,0.612,41,NA,NA
2012,nba,all_nba,2nd,F,Kevin Love,loveke01,23,365,600,0.608,16,NA,NA
2012,nba,all_nba,2nd,G,Russell Westbrook,westbru01,23,239,600,0.398,5,NA,NA
2012,nba,all_nba,2nd,F,Blake Griffin,griffbl01,22,170,600,0.283,0,NA,NA
2012,nba,all_nba,3rd,G,Dwyane Wade,wadedw01,30,235,600,0.392,1,NA,NA
2012,nba,all_nba,3rd,F,Carmelo Anthony,anthoca01,27,154,600,0.257,1,NA,NA
2012,nba,all_nba,3rd,G,Rajon Rondo,rondora01,25,142,600,0.237,4,NA,NA
2012,nba,all_nba,3rd,F,Dirk Nowitzki,nowitdi01,33,136,600,0.227,0,NA,NA
2012,nba,all_nba,3rd,C,Tyson Chandler,chandty01,29,60,600,0.1,4,NA,NA
2012,nba,all_nba,ORV,F,LaMarcus Aldridge,aldrila01,26,55,600,0.092,0,NA,NA
2012,nba,all_nba,ORV,C,Marc Gasol,gasolma01,27,52,600,0.087,0,NA,NA
2012,nba,all_nba,ORV,G,Derrick Rose,rosede01,23,44,600,0.073,0,NA,NA
2012,nba,all_nba,ORV,F,Josh Smith,smithjo03,26,33,600,0.055,0,NA,NA
2012,nba,all_nba,ORV,F,Paul Pierce,piercpa01,34,31,600,0.052,0,NA,NA
2012,nba,all_nba,ORV,C,Al Jefferson,jeffeal01,27,30,600,0.05,0,NA,NA
2012,nba,all_nba,ORV,C,Pau Gasol,gasolpa01,31,27,600,0.045,0,NA,NA
2012,nba,all_nba,ORV,G,Steve Nash,nashst01,37,24,600,0.04,0,NA,NA
2012,nba,all_nba,ORV,F,Kevin Garnett,garneke01,35,22,600,0.037,0,NA,NA
2012,nba,all_nba,ORV,F,Tim Duncan,duncati01,35,18,600,0.03,0,NA,NA
2012,nba,all_nba,ORV,G,Joe Johnson,johnsjo02,30,16,600,0.027,0,NA,NA
2012,nba,all_nba,ORV,G,Deron Williams,willide01,27,14,600,0.023,0,NA,NA
2012,nba,all_nba,ORV,F,Rudy Gay,gayru01,25,10,600,0.017,0,NA,NA
2012,nba,all_nba,ORV,G,James Harden,hardeja01,22,8,600,0.013,0,NA,NA
2012,nba,all_nba,ORV,F,Luol Deng,denglu01,26,5,600,0.008,0,NA,NA
2012,nba,all_nba,ORV,C,Roy Hibbert,hibbero01,25,5,600,0.008,0,NA,NA
2012,nba,all_nba,ORV,G,Manu Ginóbili,ginobma01,34,3,600,0.005,0,NA,NA
2012,nba,all_nba,ORV,F,Danny Granger,grangda01,28,3,600,0.005,0,NA,NA
2012,nba,all_nba,ORV,C,Joakim Noah,noahjo01,26,3,600,0.005,0,NA,NA
2012,nba,all_nba,ORV,F,Chris Bosh,boshch01,27,2,600,0.003,0,0,2
2012,nba,all_nba,ORV,G,Monta Ellis,ellismo01,26,2,600,0.003,0,0,2
2012,nba,all_nba,ORV,C,Marcin Gortat,gortama01,27,2,600,0.003,0,0,2
2012,nba,all_nba,ORV,F,Serge Ibaka,ibakase01,22,2,600,0.003,0,0,2
2012,nba,all_nba,ORV,F,Paul Millsap,millspa01,26,2,600,0.003,0,0,2
2012,nba,all_nba,ORV,F,Luis Scola,scolalu01,31,2,600,0.003,0,0,2
2012,nba,all_nba,ORV,C,DeMarcus Cousins,couside01,21,1,600,0.002,0,0,1
2012,nba,all_nba,ORV,F,David Lee,leeda02,28,1,600,0.002,0,0,1
2011,nba,all_nba,1st,F,LeBron James,jamesle01,26,595,595,1,119,0,0
2011,nba,all_nba,1st,C,Dwight Howard,howardw01,25,593,595,0.997,118,1,0
2011,nba,all_nba,1st,G,Derrick Rose,rosede01,22,593,595,0.997,118,1,0
2011,nba,all_nba,1st,G,Kobe Bryant,bryanko01,32,551,595,0.926,98,NA,NA
2011,nba,all_nba,1st,F,Kevin Durant,duranke01,22,492,595,0.827,69,NA,NA
2011,nba,all_nba,2nd,F,Dirk Nowitzki,nowitdi01,32,437,595,0.734,47,NA,NA
2011,nba,all_nba,2nd,C,Amar'e Stoudemire,stoudam01,28,437,595,0.734,2,NA,NA
2011,nba,all_nba,2nd,G,Dwyane Wade,wadedw01,29,392,595,0.659,24,NA,NA
2011,nba,all_nba,2nd,F,Pau Gasol,gasolpa01,30,259,595,0.435,2,NA,NA
2011,nba,all_nba,2nd,G,Russell Westbrook,westbru01,22,184,595,0.309,0,NA,NA
2011,nba,all_nba,3rd,G,Chris Paul,paulch01,25,157,595,0.264,0,NA,NA
2011,nba,all_nba,3rd,F,LaMarcus Aldridge,aldrila01,25,135,595,0.227,0,NA,NA
2011,nba,all_nba,3rd,G,Manu Ginóbili,ginobma01,33,106,595,0.178,0,NA,NA
2011,nba,all_nba,3rd,F,Zach Randolph,randoza01,29,67,595,0.113,0,NA,NA
2011,nba,all_nba,3rd,C,Al Horford,horfoal01,24,62,595,0.104,0,NA,NA
2011,nba,all_nba,ORV,G,Rajon Rondo,rondora01,24,68,595,0.114,0,NA,NA
2011,nba,all_nba,ORV,F,Paul Pierce,piercpa01,33,55,595,0.092,0,NA,NA
2011,nba,all_nba,ORV,F,Carmelo Anthony,anthoca01,26,53,595,0.089,0,NA,NA
2011,nba,all_nba,ORV,F,Kevin Love,loveke01,22,48,595,0.081,0,NA,NA
2011,nba,all_nba,ORV,F,Tim Duncan,duncati01,34,43,595,0.072,0,NA,NA
2011,nba,all_nba,ORV,F,Blake Griffin,griffbl01,21,36,595,0.061,0,NA,NA
2011,nba,all_nba,ORV,G,Tony Parker,parketo01,28,27,595,0.045,0,NA,NA
2011,nba,all_nba,ORV,F,Kevin Garnett,garneke01,34,22,595,0.037,0,NA,NA
2011,nba,all_nba,ORV,G,Deron Williams,willide01,26,19,595,0.032,0,NA,NA
2011,nba,all_nba,ORV,G,Steve Nash,nashst01,36,17,595,0.029,0,NA,NA
2011,nba,all_nba,ORV,C,Andrew Bogut,bogutan01,26,13,595,0.022,0,NA,NA
2011,nba,all_nba,ORV,G,Monta Ellis,ellismo01,25,11,595,0.018,0,NA,NA
2011,nba,all_nba,ORV,F,Nenê,hilarne01,28,11,595,0.018,0,NA,NA
2011,nba,all_nba,ORV,C,Andrew Bynum,bynuman01,23,9,595,0.015,0,NA,NA
2011,nba,all_nba,ORV,C,Tyson Chandler,chandty01,28,7,595,0.012,0,NA,NA
2011,nba,all_nba,ORV,G,Kevin Martin,martike02,27,7,595,0.012,0,NA,NA
2011,nba,all_nba,ORV,C,Joakim Noah,noahjo01,25,5,595,0.008,0,NA,NA
2011,nba,all_nba,ORV,C,Marc Gasol,gasolma01,26,3,595,0.005,0,NA,NA
2011,nba,all_nba,ORV,C,Al Jefferson,jeffeal01,26,3,595,0.005,0,NA,NA
2011,nba,all_nba,ORV,C,Kendrick Perkins,perkike01,26,3,595,0.005,0,NA,NA
2011,nba,all_nba,ORV,C,Andrea Bargnani,bargnan01,25,2,595,0.003,0,0,2
2011,nba,all_nba,ORV,F,Chris Bosh,boshch01,26,2,595,0.003,0,0,2
2011,nba,all_nba,ORV,G,Ray Allen,allenra02,35,1,595,0.002,0,0,1
2011,nba,all_nba,ORV,F,Luol Deng,denglu01,25,1,595,0.002,0,0,1
2011,nba,all_nba,ORV,G,Eric Gordon,gordoer01,22,1,595,0.002,0,0,1
2011,nba,all_nba,ORV,F,Andre Iguodala,iguodan01,27,1,595,0.002,0,0,1
2011,nba,all_nba,ORV,G,Jason Kidd,kiddja01,37,1,595,0.002,0,0,1
2011,nba,all_nba,ORV,C,Emeka Okafor,okafoem01,28,1,595,0.002,0,0,1
2011,nba,all_nba,ORV,F,Luis Scola,scolalu01,30,1,595,0.002,0,0,1
2011,nba,all_nba,ORV,F,Gerald Wallace,wallage01,28,1,595,0.002,0,0,1
2010,nba,all_nba,1st,C,Dwight Howard,howardw01,24,610,610,1,122,0,0
2010,nba,all_nba,1st,F,LeBron James,jamesle01,25,610,610,1,122,0,0
2010,nba,all_nba,1st,G,Kobe Bryant,bryanko01,31,604,610,0.99,119,NA,NA
2010,nba,all_nba,1st,F,Kevin Durant,duranke01,21,579,610,0.949,107,NA,NA
2010,nba,all_nba,1st,G,Dwyane Wade,wadedw01,28,520,610,0.852,81,NA,NA
2010,nba,all_nba,2nd,G,Steve Nash,nashst01,35,366,610,0.6,24,NA,NA
2010,nba,all_nba,2nd,F,Dirk Nowitzki,nowitdi01,31,356,610,0.584,10,NA,NA
2010,nba,all_nba,2nd,G,Deron Williams,willide01,25,343,610,0.562,14,NA,NA
2010,nba,all_nba,2nd,F,Carmelo Anthony,anthoca01,25,321,610,0.526,9,NA,NA
2010,nba,all_nba,2nd,C,Amar'e Stoudemire,stoudam01,27,239,610,0.392,2,NA,NA
2010,nba,all_nba,3rd,C,Andrew Bogut,bogutan01,25,149,610,0.244,0,NA,NA
2010,nba,all_nba,3rd,F,Tim Duncan,duncati01,33,125,610,0.205,0,NA,NA
2010,nba,all_nba,3rd,G,Joe Johnson,johnsjo02,28,118,610,0.193,0,NA,NA
2010,nba,all_nba,3rd,F,Pau Gasol,gasolpa01,29,94,610,0.154,0,NA,NA
2010,nba,all_nba,3rd,G,Brandon Roy,roybr01,25,87,610,0.143,0,NA,NA
2010,nba,all_nba,ORV,C,Chris Bosh,boshch01,25,80,610,0.131,0,NA,NA
2010,nba,all_nba,ORV,G,Rajon Rondo,rondora01,23,47,610,0.077,0,NA,NA
2010,nba,all_nba,ORV,F,David Lee,leeda02,26,43,610,0.07,0,NA,NA
2010,nba,all_nba,ORV,F,Carlos Boozer,boozeca01,28,33,610,0.054,0,NA,NA
2010,nba,all_nba,ORV,G,Chauncey Billups,billuch01,33,24,610,0.039,0,NA,NA
2010,nba,all_nba,ORV,F,Zach Randolph,randoza01,28,20,610,0.033,0,NA,NA
2010,nba,all_nba,ORV,C,Al Horford,horfoal01,23,19,610,0.031,0,NA,NA
2010,nba,all_nba,ORV,G,Jason Kidd,kiddja01,36,18,610,0.03,0,NA,NA
2010,nba,all_nba,ORV,G,Derrick Rose,rosede01,21,15,610,0.025,0,NA,NA
2010,nba,all_nba,ORV,G,Chris Paul,paulch01,24,14,610,0.023,0,NA,NA
2010,nba,all_nba,ORV,G,Manu Ginóbili,ginobma01,32,13,610,0.021,0,NA,NA
2010,nba,all_nba,ORV,C,Chris Kaman,kamanch01,27,9,610,0.015,0,NA,NA
2010,nba,all_nba,ORV,C,Brook Lopez,lopezbr01,21,6,610,0.01,0,NA,NA
2010,nba,all_nba,ORV,F,Paul Pierce,piercpa01,32,6,610,0.01,0,NA,NA
2010,nba,all_nba,ORV,F,Josh Smith,smithjo03,24,6,610,0.01,0,NA,NA
2010,nba,all_nba,ORV,F,Gerald Wallace,wallage01,27,5,610,0.008,0,NA,NA
2010,nba,all_nba,ORV,C,Marcus Camby,cambyma01,35,3,610,0.005,0,NA,NA
2010,nba,all_nba,ORV,C,Andrew Bynum,bynuman01,22,2,610,0.003,0,0,2
2010,nba,all_nba,ORV,F,Danny Granger,grangda01,26,2,610,0.003,0,0,2
2010,nba,all_nba,ORV,F,Kevin Garnett,garneke01,33,1,610,0.002,0,0,1
2010,nba,all_nba,ORV,G,Tony Parker,parketo01,27,1,610,0.002,0,0,1
2010,nba,all_nba,ORV,F,David West,westda01,29,1,610,0.002,0,0,1
2010,nba,all_nba,ORV,G,Mo Williams,willima01,27,1,610,0.002,0,0,1
2009,nba,all_nba,1st,F,LeBron James,jamesle01,24,610,610,1,122,0,0
2009,nba,all_nba,1st,G,Kobe Bryant,bryanko01,30,604,610,0.99,119,3,0
2009,nba,all_nba,1st,C,Dwight Howard,howardw01,23,598,610,0.98,116,NA,NA
2009,nba,all_nba,1st,G,Dwyane Wade,wadedw01,27,572,610,0.938,103,NA,NA
2009,nba,all_nba,1st,F,Dirk Nowitzki,nowitdi01,30,383,610,0.628,35,NA,NA
2009,nba,all_nba,2nd,G,Chris Paul,paulch01,23,424,610,0.695,32,NA,NA
2009,nba,all_nba,2nd,F,Tim Duncan,duncati01,32,378,610,0.62,39,NA,NA
2009,nba,all_nba,2nd,C,Yao Ming,mingya01,28,354,610,0.58,8,NA,NA
2009,nba,all_nba,2nd,F,Paul Pierce,piercpa01,31,330,610,0.541,27,NA,NA
2009,nba,all_nba,2nd,G,Brandon Roy,roybr01,24,189,610,0.31,0,NA,NA
2009,nba,all_nba,3rd,F,Pau Gasol,gasolpa01,28,165,610,0.27,2,NA,NA
2009,nba,all_nba,3rd,G,Tony Parker,parketo01,26,158,610,0.259,1,NA,NA
2009,nba,all_nba,3rd,G,Chauncey Billups,billuch01,32,131,610,0.215,0,NA,NA
2009,nba,all_nba,3rd,F,Carmelo Anthony,anthoca01,24,116,610,0.19,2,NA,NA
2009,nba,all_nba,3rd,C,Shaquille O'Neal,onealsh01,36,68,610,0.111,0,NA,NA
2009,nba,all_nba,ORV,G,Deron Williams,willide01,24,105,610,0.172,NA,NA,NA
2009,nba,all_nba,ORV,F,Kevin Garnett,garneke01,32,72,610,0.118,NA,NA,NA
2009,nba,all_nba,ORV,F,Chris Bosh,boshch01,24,56,610,0.092,NA,NA,NA
2009,nba,all_nba,ORV,G,Joe Johnson,johnsjo02,27,36,610,0.059,NA,NA,NA
2009,nba,all_nba,ORV,F,Kevin Durant,duranke01,20,34,610,0.056,NA,NA,NA
2009,nba,all_nba,ORV,F,Danny Granger,grangda01,25,25,610,0.041,NA,NA,NA
2009,nba,all_nba,ORV,F,David West,westda01,28,12,610,0.02,NA,NA,NA
2009,nba,all_nba,ORV,G,Mo Williams,willima01,26,10,610,0.016,NA,NA,NA
2009,nba,all_nba,ORV,C,Al Jefferson,jeffeal01,24,8,610,0.013,NA,NA,NA
2009,nba,all_nba,ORV,F,Antawn Jamison,jamisan01,32,7,610,0.011,NA,NA,NA
2009,nba,all_nba,ORV,G,Steve Nash,nashst01,34,7,610,0.011,NA,NA,NA
2009,nba,all_nba,ORV,G,Ray Allen,allenra02,33,6,610,0.01,NA,NA,NA
2009,nba,all_nba,ORV,F,Nenê,hilarne01,26,6,610,0.01,NA,NA,NA
2009,nba,all_nba,ORV,G,Devin Harris,harride01,25,5,610,0.008,NA,NA,NA
2009,nba,all_nba,ORV,F,LaMarcus Aldridge,aldrila01,23,4,610,0.007,NA,NA,NA
2009,nba,all_nba,ORV,F,David Lee,leeda02,25,4,610,0.007,NA,NA,NA
2009,nba,all_nba,ORV,G,Rajon Rondo,rondora01,22,2,610,0.003,0,0,2
2009,nba,all_nba,ORV,F,Carlos Boozer,boozeca01,27,1,610,0.002,0,0,1
2009,nba,all_nba,ORV,F,Caron Butler,butleca01,28,1,610,0.002,0,0,1
2009,nba,all_nba,ORV,F,Vince Carter,cartevi01,32,1,610,0.002,0,0,1
2009,nba,all_nba,ORV,F,Andre Iguodala,iguodan01,25,1,610,0.002,0,0,1
2009,nba,all_nba,ORV,G,Andre Miller,millean02,32,1,610,0.002,0,0,1
2009,nba,all_nba,ORV,F,Paul Millsap,millspa01,23,1,610,0.002,0,0,1
2009,nba,all_nba,ORV,C,Jermaine O'Neal,onealje01,30,1,610,0.002,0,0,1
2009,nba,all_nba,ORV,G,Derrick Rose,rosede01,20,1,610,0.002,0,0,1
