season,lg,team,abbreviation,playoffs,g,mp_per_game,opp_fg_per_game,opp_fga_per_game,opp_fg_percent,opp_x3p_per_game,opp_x3pa_per_game,opp_x3p_percent,opp_x2p_per_game,opp_x2pa_per_game,opp_x2p_percent,opp_ft_per_game,opp_fta_per_game,opp_ft_percent,opp_orb_per_game,opp_drb_per_game,opp_trb_per_game,opp_ast_per_game,opp_stl_per_game,opp_blk_per_game,opp_tov_per_game,opp_pf_per_game,opp_pts_per_game
2022,NBA,Utah Jazz,UTA,TRUE,82,240.6,40.4,89.2,0.453,12.1,34.6,0.35,28.3,54.6,0.518,14.6,19.3,0.758,9.9,31.7,41.6,23.4,7.8,4.3,12,20.3,107.6
2022,NBA,Washington Wizards,WAS,FALSE,82,241.8,41.3,88.9,0.464,11.5,31.8,0.361,29.8,57.1,0.522,18,22.3,0.807,10.2,34,44.2,23.7,7.3,4.2,11.9,19.9,112
2022,NBA,League Average,NA,FALSE,82,241.4,40.6,88.1,0.461,12.4,35.2,0.354,28.2,52.9,0.533,16.9,21.9,0.775,10.3,34.1,44.5,24.6,7.6,4.7,13.8,19.6,110.6
2021,NBA,Atlanta Hawks,ATL,TRUE,72,241.7,41.3,89.1,0.463,11.9,34.2,0.349,29.3,55,0.534,16.9,21.1,0.803,10,32.7,42.7,24.4,7.7,5,12.3,19.8,111.4
2021,NBA,Boston Celtics,BOS,TRUE,72,241.4,39.9,86,0.464,12.8,34.3,0.374,27.1,51.6,0.524,18.5,23.5,0.785,9.4,33.1,42.5,24.1,7.4,4.6,14.1,19.3,111.2
2021,NBA,Brooklyn Nets,BRK,TRUE,72,241.7,41.9,91.3,0.459,13.2,36.2,0.365,28.7,55.1,0.521,17.1,22,0.775,10.5,32.6,43.1,24,7.6,4.6,12.6,18.9,114.1
2021,NBA,Chicago Bulls,CHI,FALSE,72,241.4,41.4,87.7,0.473,11.5,32.3,0.356,29.9,55.3,0.541,17.2,22.2,0.774,8.7,33.5,42.1,24.1,8.5,5.1,12.7,17.7,111.6
2021,NBA,Charlotte Hornets,CHO,FALSE,72,241,41.3,88.1,0.468,14.5,39.5,0.366,26.8,48.6,0.552,14.4,19.3,0.745,10.6,34.5,45.2,27.1,8.1,4.8,14.8,18.6,111.4
2021,NBA,Cleveland Cavaliers,CLE,FALSE,72,242.1,42,86.7,0.484,12.4,32.4,0.383,29.6,54.3,0.545,15.9,20.4,0.779,9.9,33.8,43.7,25.4,8.5,5.9,14.3,20.2,112.3
2021,NBA,Dallas Mavericks,DAL,TRUE,72,240.3,40.1,87.1,0.46,12.8,35.2,0.365,27.2,51.8,0.525,17.2,22.5,0.764,9.8,34.2,43.9,22.7,7.3,3.7,12.6,20.1,110.2
2021,NBA,Denver Nuggets,DEN,TRUE,72,242.8,40,85.4,0.469,13,35.7,0.363,27.1,49.7,0.545,17.1,22.1,0.773,9.1,32.1,41.2,25.9,7.5,4.5,14.1,19.2,110.1
2021,NBA,Detroit Pistons,DET,FALSE,72,242.1,41.4,86.9,0.476,11.3,31.4,0.362,30,55.6,0.541,17,22.3,0.76,10,34.4,44.3,24.8,8,5.8,13.9,20.4,111.1
2021,NBA,Golden State Warriors,GSW,FALSE,72,240.3,40.2,89,0.452,12.4,34.5,0.359,27.9,54.5,0.511,19.8,25.5,0.778,10.7,36.6,47.3,23.8,7.9,4.3,15,19.5,112.7
2021,NBA,Houston Rockets,HOU,FALSE,72,240.3,42.7,89,0.48,13.4,35.2,0.382,29.3,53.9,0.544,17.9,22.8,0.783,9.9,37.7,47.6,25.8,8.5,5.3,14.7,19.3,116.7
2021,NBA,Indiana Pacers,IND,FALSE,72,242.4,42.7,91.3,0.468,11.5,31.5,0.366,31.2,59.9,0.521,18.4,23.5,0.782,11.3,35.5,46.8,26.1,7.4,5.3,14.8,18.1,115.3
2021,NBA,Los Angeles Clippers,LAC,TRUE,72,240,40.1,86.4,0.464,11.6,32.5,0.356,28.5,53.9,0.529,16.1,20.7,0.777,9.2,32,41.2,22.9,7.1,4.2,12.8,18.1,107.8
2021,NBA,Los Angeles Lakers,LAL,TRUE,72,242.4,39.8,86.4,0.46,11.4,32.2,0.352,28.4,54.2,0.524,15.9,20.5,0.776,8.8,33.2,42,24.7,8.2,4.5,15.2,21.3,106.8
2021,NBA,Memphis Grizzlies,MEM,TRUE,72,241.7,41,88.7,0.462,12.9,35.1,0.367,28.2,53.6,0.525,17.4,22.1,0.788,9.8,34.9,44.7,25.4,7.7,5.2,14.8,18.3,112.3
2021,NBA,Miami Heat,MIA,TRUE,72,241.4,39.1,85.2,0.459,14.3,39.1,0.365,24.8,46.2,0.538,15.6,19.9,0.782,9.5,33.4,42.9,25.8,7.5,4,15.1,19.6,108
2021,NBA,Milwaukee Bucks,MIL,TRUE,72,240.7,42.4,92.9,0.456,14.8,38.6,0.384,27.6,54.3,0.507,14.6,18.8,0.78,9.6,33.8,43.4,25.1,7,4.8,13.2,18.3,114.2
2021,NBA,Minnesota Timberwolves,MIN,FALSE,72,241.7,43,89.3,0.482,13.1,33.5,0.392,29.9,55.8,0.536,18.5,23.5,0.786,10,35.8,45.8,26.8,7.6,5.5,15.3,19.9,117.7
2021,NBA,New Orleans Pelicans,NOP,FALSE,72,242.1,41.9,89.3,0.469,14.5,38.1,0.38,27.4,51.2,0.535,16.6,21.1,0.79,8.9,32.9,41.8,25.9,7.7,5.9,13.3,21.3,114.9
2021,NBA,New York Knicks,NYK,TRUE,72,242.1,37.9,86.2,0.44,12,35.6,0.337,25.9,50.6,0.512,16.9,22.2,0.761,9.7,34.4,44.1,23.6,6.6,5.4,12.8,17.9,104.7
2021,NBA,Oklahoma City Thunder,OKC,FALSE,72,241,43.4,91.7,0.473,13.6,37.3,0.364,29.8,54.4,0.548,15.3,19.8,0.773,10.1,37,47.1,25.8,9,5.3,13.1,18.6,115.6
2021,NBA,Orlando Magic,ORL,FALSE,72,240.7,42.2,89.7,0.471,13.7,36.8,0.373,28.5,52.9,0.539,15.2,19.3,0.786,9.8,37.6,47.4,26,7.6,5.3,12.7,18.7,113.3
2021,NBA,Philadelphia 76ers,PHI,TRUE,72,242.1,39.4,86.9,0.453,11.9,33,0.36,27.5,53.9,0.51,17.4,22.8,0.764,9.8,33.2,42.9,23.5,7.2,4.7,15.6,21,108.1
2021,NBA,Phoenix Suns,PHO,TRUE,72,242.8,40.5,86.8,0.467,11.6,32.8,0.354,28.9,54,0.535,16.8,21.7,0.778,9.4,33.3,42.7,22.9,6.9,3.6,13.6,18,109.5
2021,NBA,Portland Trail Blazers,POR,TRUE,72,240.3,41.8,88.3,0.473,12.9,34.6,0.372,28.9,53.6,0.538,17.9,22.8,0.787,9.9,35.5,45.4,24.9,6.1,4.6,12.4,19.1,114.3
2021,NBA,Sacramento Kings,SAC,FALSE,72,240.3,43.6,89.4,0.488,12.4,32.6,0.38,31.2,56.8,0.549,17.8,22.7,0.787,10.7,34.6,45.2,25.3,7.6,4.7,13.7,18.7,117.4
2021,NBA,San Antonio Spurs,SAS,FALSE,72,242.8,42.4,89.8,0.472,12.3,32.6,0.377,30.1,57.2,0.527,15.7,20.7,0.758,10.2,37.2,47.4,24.8,6.3,5.1,13.2,18.6,112.8
2021,NBA,Toronto Raptors,TOR,FALSE,72,240.3,39,84.7,0.461,13.9,36.7,0.379,25.1,48,0.523,19.8,24.8,0.799,10,35.9,45.9,26,6.6,5.6,16.1,19.5,111.7
2021,NBA,Utah Jazz,UTA,TRUE,72,241,40.9,91.4,0.447,10.9,31.8,0.341,30,59.6,0.504,14.5,18.9,0.768,9.8,32.8,42.6,22.3,7.7,3.9,11.5,19,107.2
2021,NBA,Washington Wizards,WAS,TRUE,72,241.7,43.1,91.6,0.471,12.4,33.7,0.369,30.7,57.9,0.529,19.8,25.4,0.781,10.3,35.8,46.1,24.5,8.2,4.8,14.7,22,118.5
2021,NBA,League Average,NA,FALSE,72,241.4,41.2,88.4,0.466,12.7,34.6,0.367,28.5,53.8,0.53,17,21.8,0.778,9.8,34.5,44.3,24.8,7.6,4.9,13.8,19.3,112.1
2020,NBA,Atlanta Hawks,ATL,FALSE,67,243,43.3,90.7,0.478,11.9,32.7,0.363,31.4,58,0.542,21.2,27.4,0.772,11.2,35.9,47,25,9,6.4,15,21,119.7
2020,NBA,Boston Celtics,BOS,TRUE,72,242.1,38.4,87.1,0.441,11.8,34.8,0.34,26.6,52.3,0.508,18.8,24.5,0.767,10.3,34,44.3,22.4,7.1,5.5,15.2,20.7,107.3
2020,NBA,Brooklyn Nets,BRK,TRUE,72,242.8,41.4,92.9,0.446,12.2,34.8,0.35,29.2,58.1,0.503,17.4,22.6,0.769,10.6,35.3,45.9,22.6,7.7,5.3,12.8,21.1,112.3
2020,NBA,Chicago Bulls,CHI,FALSE,65,241.2,39.5,82.5,0.479,11.2,31.6,0.353,28.3,50.9,0.557,19.7,26,0.759,10.2,35.4,45.5,25.4,8.2,5.9,18.3,19.2,109.9
2020,NBA,Charlotte Hornets,CHO,FALSE,65,242.3,41.7,87.5,0.476,12.4,35.1,0.352,29.3,52.5,0.558,14,18.4,0.758,10.9,35,46,26.6,8,5,14.4,20.6,109.6
2020,NBA,Cleveland Cavaliers,CLE,FALSE,65,241.9,43.9,89.4,0.491,12.4,33,0.375,31.5,56.4,0.558,14.7,19.2,0.767,9.7,33.1,42.9,26.1,9.4,6.3,13,19.6,114.8
2020,NBA,Dallas Mavericks,DAL,TRUE,75,242.3,41.9,91.6,0.458,12.3,34.9,0.351,29.7,56.7,0.523,16,21,0.76,10.4,35,45.4,23.9,7,4.1,11.9,21.3,112.1
2020,NBA,Denver Nuggets,DEN,TRUE,73,243.1,40,86.5,0.463,12.1,33.9,0.358,27.9,52.6,0.53,17.1,22.5,0.759,10.1,32.6,42.6,25.4,7.2,4.4,14.3,20.5,109.2
2020,NBA,Detroit Pistons,DET,FALSE,66,241.9,41.9,87.3,0.48,10.7,29.6,0.361,31.3,57.8,0.541,16.2,20.9,0.777,10.1,33.4,43.5,24.6,8.2,5.6,14,19.8,110.8
2020,NBA,Golden State Warriors,GSW,FALSE,65,241.9,42.2,88.6,0.476,13.5,34.8,0.389,28.7,53.8,0.533,17.1,21.9,0.783,10.2,36.3,46.5,26.1,8.2,4.9,15.6,20.1,115
2020,NBA,Houston Rockets,HOU,TRUE,72,241.4,42.3,91.5,0.462,12.2,35,0.349,30.1,56.5,0.532,18,23.7,0.761,11.2,36.7,47.9,25.3,8,4.9,16.2,21,114.8
2020,NBA,Indiana Pacers,IND,TRUE,73,241.4,39.5,88.5,0.446,11.5,33.6,0.341,28,54.8,0.511,17,21.6,0.788,10.4,34.9,45.2,23.1,6.9,4.6,14.7,18.8,107.5
2020,NBA,Los Angeles Clippers,LAC,TRUE,72,241.4,39.5,90.2,0.438,12.3,35.6,0.345,27.2,54.6,0.499,18.5,24.5,0.756,10.7,34.6,45.3,23.7,7.5,4.7,14.1,22.9,109.9
2020,NBA,Los Angeles Lakers,LAL,TRUE,71,240.7,39.1,87.1,0.448,11.6,33.4,0.349,27.4,53.7,0.51,17.9,22.9,0.781,9.4,32.9,42.3,23.4,8.2,3.7,15.9,21.7,107.6
2020,NBA,Memphis Grizzlies,MEM,FALSE,73,240.7,40.6,90.3,0.45,12.9,35.3,0.365,27.7,55,0.504,19.6,25,0.782,10.4,34.5,44.9,24.8,8,5.3,14.8,20.2,113.7
2020,NBA,Miami Heat,MIA,TRUE,73,243.1,38.8,86.7,0.448,13.1,37.7,0.347,25.7,48.9,0.525,18.4,23.6,0.783,9.2,33.3,42.5,24.6,7.5,4.1,14,21.7,109.1
2020,NBA,Milwaukee Bucks,MIL,TRUE,73,241,38.9,94,0.414,14,39.3,0.355,25,54.7,0.457,16.7,21.2,0.787,9.5,36.3,45.8,24.2,7.4,4.5,14.1,21.7,108.6
2020,NBA,Minnesota Timberwolves,MIN,FALSE,64,243.1,43.1,90.4,0.477,11.6,31.9,0.363,31.6,58.5,0.539,19.7,25.2,0.783,10.1,37.2,47.3,24.4,7.8,5.5,15.5,21.6,117.5
2020,NBA,New Orleans Pelicans,NOP,FALSE,72,242.1,42.7,91.8,0.465,12.2,33.9,0.361,30.5,58,0.526,19.4,24.7,0.789,10.1,34.7,44.8,24.5,8.5,4.8,14.5,21.1,117.1
2020,NBA,New York Knicks,NYK,FALSE,66,241.9,39.9,86,0.463,13.3,34.9,0.381,26.6,51.1,0.52,19.2,25.7,0.749,9.6,34.6,44.2,24.3,7.2,5,13.7,19.8,112.3
2020,NBA,Oklahoma City Thunder,OKC,TRUE,72,242.1,40.8,89.6,0.455,11.3,33.3,0.34,29.5,56.4,0.523,15.5,19.6,0.795,10.5,34.3,44.8,23,7,4,14.2,22.8,108.4
2020,NBA,Orlando Magic,ORL,TRUE,73,240.7,40.4,86.9,0.465,12.2,33.6,0.364,28.2,53.3,0.529,15.3,19.8,0.771,9,35.8,44.9,24.7,7,4.6,14.6,19.5,108.3
2020,NBA,Philadelphia 76ers,PHI,TRUE,73,241,39.8,86,0.463,10.4,29.4,0.353,29.4,56.5,0.52,18.4,24.5,0.751,8.6,33.2,41.8,22.8,7,4,13.8,20.5,108.4
2020,NBA,Phoenix Suns,PHO,FALSE,73,241,41.2,87.4,0.472,11.6,32,0.363,29.6,55.4,0.535,19.3,24.5,0.788,9.1,34.2,43.3,23.6,7.9,5.5,15.6,22.6,113.4
2020,NBA,Portland Trail Blazers,POR,TRUE,74,241,41.8,91.6,0.456,13.6,35.4,0.383,28.2,56.2,0.501,19.1,24.7,0.771,11.5,35.4,46.9,24.9,6.8,4.9,12.9,20.1,116.1
2020,NBA,Sacramento Kings,SAC,FALSE,72,242.4,40.3,85.5,0.471,12.4,34.8,0.357,27.8,50.7,0.549,19.2,24.3,0.79,9.1,34.5,43.5,24.9,7.7,4.2,15.2,19.5,112.1
2020,NBA,San Antonio Spurs,SAS,FALSE,71,242.5,42.3,90.2,0.469,13.1,35.1,0.373,29.2,55.1,0.53,17.4,22.5,0.777,9.4,35.9,45.3,25.7,6.8,4.3,13.2,20.1,115.2
2020,NBA,Toronto Raptors,TOR,TRUE,72,241.4,37.8,88.3,0.428,13.1,38.9,0.337,24.7,49.5,0.499,17.8,23.2,0.769,10.9,35.1,46.1,25.6,7.2,5.5,16.8,20.4,106.5
2020,NBA,Utah Jazz,UTA,TRUE,72,241,40.7,89.1,0.457,11,31,0.353,29.7,58.1,0.512,16.5,21.5,0.767,9.6,33.1,42.7,21.5,7.9,4.6,12.3,20.8,108.8
2020,NBA,Washington Wizards,WAS,FALSE,72,241,43.1,88.4,0.488,12.4,33.1,0.376,30.7,55.2,0.555,20.4,26.3,0.778,10.5,35.7,46.2,25.2,7.5,5,16.2,22.2,119.1
2020,NBA,League Average,NA,FALSE,71,241.8,40.9,88.8,0.46,12.2,34.1,0.358,28.7,54.7,0.524,17.9,23.1,0.773,10.1,34.8,44.8,24.4,7.6,4.9,14.5,20.8,111.8
2019,NBA,Atlanta Hawks,ATL,FALSE,82,242.1,42.8,90.5,0.473,12.4,34.4,0.359,30.4,56.1,0.543,21.5,28.3,0.758,10.6,35.4,46,26.9,9.9,5.5,15,22.2,119.4
2019,NBA,Boston Celtics,BOS,TRUE,82,241.2,39.5,88.1,0.448,11.5,33.5,0.344,28,54.6,0.513,17.4,22.8,0.764,10.4,35.5,45.9,23.7,6.8,3.9,15.1,19.5,108
2019,NBA,Brooklyn Nets,BRK,TRUE,82,243.7,42.2,92.5,0.456,10.3,30.3,0.341,31.9,62.1,0.513,17.6,22.8,0.77,11,35.2,46.2,23.7,7.8,5.3,13.5,22,112.3
2019,NBA,Chicago Bulls,CHI,FALSE,82,242.7,42.2,89.2,0.473,12.1,33,0.365,30.2,56.2,0.537,16.8,22,0.763,10,36.4,46.4,25.5,7.3,5.8,13.3,18.7,113.4
2019,NBA,Charlotte Hornets,CHO,FALSE,82,241.8,41.9,89.2,0.47,12.1,33.5,0.361,29.8,55.6,0.536,15.9,20.2,0.787,10.1,35.7,45.8,26,6.9,6,13.5,20.6,111.8
2019,NBA,Cleveland Cavaliers,CLE,FALSE,82,240.9,43.2,87.2,0.495,12,31.6,0.38,31.2,55.6,0.561,15.8,20.5,0.77,9.5,34.6,44.1,25.7,6.9,5.6,12.5,19.4,114.1
2019,NBA,Dallas Mavericks,DAL,FALSE,82,241.2,40.9,89.2,0.459,11.2,32.5,0.344,29.7,56.7,0.525,17.1,22,0.777,10.2,34.6,44.8,24.5,7.8,4.5,13,23.2,110.1
2019,NBA,Denver Nuggets,DEN,TRUE,82,240.6,39.6,86.4,0.458,10.8,31.9,0.339,28.8,54.5,0.528,16.7,22.2,0.753,9.7,32.7,42.5,24.6,7.4,5,13.5,20.4,106.7
2019,NBA,Detroit Pistons,DET,TRUE,82,242.1,39.9,85,0.469,9.6,27.8,0.345,30.3,57.2,0.53,17.9,23.7,0.755,9.1,34.6,43.7,23.7,6.9,5.1,14.1,21.3,107.3
2019,NBA,Golden State Warriors,GSW,TRUE,82,241.5,40.4,91.1,0.444,11.6,33.6,0.347,28.8,57.5,0.5,18.7,24.2,0.773,10.8,33.5,44.3,24.3,7.7,3.6,13.5,19.5,111.2
2019,NBA,Houston Rockets,HOU,TRUE,82,241.8,40.4,86.7,0.466,10.1,29.8,0.34,30.3,56.9,0.532,18.2,23.7,0.768,11,34.5,45.4,23.5,7.4,4.5,15,20,109.1
2019,NBA,Indiana Pacers,IND,TRUE,82,240.3,38.7,86.1,0.45,11.4,32.1,0.354,27.4,54,0.507,15.8,21,0.756,10.5,33.1,43.7,24.5,7.4,5.2,15.7,20,104.7
2019,NBA,Los Angeles Clippers,LAC,TRUE,82,241.8,41.7,91.3,0.457,10.4,30.2,0.343,31.4,61.1,0.513,20.5,26.3,0.777,11.3,34.5,45.7,24.1,8.3,6.1,13.2,24,114.3
2019,NBA,Los Angeles Lakers,LAL,FALSE,82,241.2,41.9,92.8,0.452,11.8,34,0.349,30.1,58.9,0.511,17.8,22.7,0.784,11.3,35.6,46.9,25,8.3,5.1,14.2,20.8,113.5
2019,NBA,Memphis Grizzlies,MEM,FALSE,82,242.4,37.6,83.4,0.451,11.6,32.2,0.36,26,51.2,0.508,19.3,24.7,0.784,9.5,35.2,44.7,23.4,7.6,4.9,15.2,21.4,106.1
2019,NBA,Miami Heat,MIA,FALSE,82,240.6,38.3,86.8,0.441,11.9,33.1,0.358,26.4,53.6,0.493,17.5,22.7,0.769,10.1,34,44.2,23.3,7.5,4.7,14.1,20.1,105.9
2019,NBA,Milwaukee Bucks,MIL,TRUE,82,241.2,40.5,93.5,0.433,13.1,36.3,0.361,27.4,57.2,0.479,15.1,20.7,0.733,9.9,35.4,45.3,24.8,6.8,4.8,13.4,20.2,109.3
2019,NBA,Minnesota Timberwolves,MIN,FALSE,82,241.8,42.1,90.1,0.467,12.7,33.6,0.378,29.4,56.5,0.52,17.1,22.3,0.767,11.2,34.4,45.6,26.2,6.6,5.5,14.7,21.9,114
2019,NBA,New Orleans Pelicans,NOP,FALSE,82,240.9,43.3,92.8,0.466,12.3,33.7,0.364,31,59.1,0.525,17.9,23.5,0.764,11,34.8,45.8,26.5,8.6,5.4,13.6,21,116.8
2019,NBA,New York Knicks,NYK,FALSE,82,241.2,41.9,89.7,0.467,11.8,32.6,0.363,30.1,57.1,0.527,18.2,23.8,0.766,10.7,36.8,47.5,25.6,7.4,5.6,13.2,20.8,113.8
2019,NBA,Oklahoma City Thunder,OKC,TRUE,82,242.1,40.8,88.7,0.46,11.2,31.6,0.356,29.5,57.1,0.517,18.3,24,0.761,9.9,35.8,45.7,24.9,8.2,5.1,16.7,22.5,111.1
2019,NBA,Orlando Magic,ORL,TRUE,82,241.2,39.9,87.6,0.456,10.5,30.2,0.347,29.5,57.4,0.513,16.3,20.9,0.778,9,35.6,44.6,23.1,7,4.4,13,18.7,106.6
2019,NBA,Philadelphia 76ers,PHI,TRUE,82,241.5,41.7,91.5,0.455,10.3,30,0.342,31.4,61.5,0.511,18.8,24.5,0.768,10,33.5,43.5,23.4,7.7,4.1,12.7,22.1,112.5
2019,NBA,Phoenix Suns,PHO,FALSE,82,242.4,42.5,88.2,0.482,11.1,29.9,0.372,31.3,58.2,0.538,20.8,27.6,0.753,11.8,35.3,47.2,25.9,9,5,15.7,20.7,116.8
2019,NBA,Portland Trail Blazers,POR,TRUE,82,242.1,41.1,90,0.457,10.7,29.8,0.359,30.4,60.3,0.505,17.5,22.8,0.77,10.3,32.6,42.8,23.2,7.4,5.1,12.4,20.7,110.5
2019,NBA,Sacramento Kings,SAC,FALSE,82,240.6,42.3,90.6,0.466,12,34.6,0.348,30.2,56,0.54,18.8,24.4,0.77,11.2,36.8,48,24.7,7.5,5.1,15.9,21.4,115.3
2019,NBA,San Antonio Spurs,SAS,TRUE,82,241.5,41.5,89.7,0.463,11.7,32.7,0.359,29.8,57,0.522,15.2,20.2,0.755,9.2,34.7,43.9,24.7,7.2,4,12.2,19.6,110
2019,NBA,Toronto Raptors,TOR,TRUE,82,242.4,40.3,89.7,0.449,10.8,31.2,0.345,29.5,58.5,0.505,17.1,22.3,0.765,10.6,34.2,44.8,24.5,7.6,4.5,14.9,20.5,108.4
2019,NBA,Utah Jazz,UTA,TRUE,82,240.9,40,88.5,0.452,9.8,27.7,0.355,30.1,60.7,0.496,16.7,22.2,0.753,8.9,33.7,42.6,21.6,8.5,4.6,13.9,22.4,106.5
2019,NBA,Washington Wizards,WAS,FALSE,82,243,43.4,90.5,0.48,12.1,32.8,0.37,31.3,57.7,0.542,18,23.1,0.778,11.4,35.8,47.3,26.2,7.7,4.6,15.8,21.2,116.9
2019,NBA,League Average,NA,FALSE,82,241.6,41.1,89.2,0.461,11.4,32,0.355,29.7,57.2,0.52,17.7,23.1,0.766,10.3,34.8,45.2,24.6,7.6,5,14.1,20.9,111.2
2018,NBA,Atlanta Hawks,ATL,FALSE,82,240.3,40.7,86.7,0.469,11.6,30.7,0.377,29.1,56,0.52,15.9,20.6,0.772,10.3,34,44.2,26.1,8.7,5.5,15.1,20.3,108.8
2018,NBA,Boston Celtics,BOS,TRUE,82,241.5,37.4,85,0.44,9.4,27.7,0.339,28,57.4,0.488,16.3,21.3,0.763,9.6,34.2,43.8,21.3,7.2,4.4,14.1,19.2,100.4
2018,NBA,Brooklyn Nets,BRK,FALSE,82,242.1,41.7,89.4,0.466,9,24.5,0.369,32.6,64.9,0.503,17.9,23.4,0.766,10.4,36.4,46.8,21.7,7.7,5.5,12.4,19.7,110.3
2018,NBA,Chicago Bulls,CHI,FALSE,82,242.1,41,86.8,0.472,12.1,32.7,0.37,28.9,54.1,0.534,15.9,20.2,0.787,8.4,37.2,45.7,25.9,7.2,5.2,13.6,17.4,110
2018,NBA,Charlotte Hornets,CHO,FALSE,82,241.2,41.1,87.8,0.468,11.3,30.1,0.375,29.8,57.7,0.516,14.5,18.2,0.795,8.4,35.3,43.7,24.7,6.6,4.9,13.6,22.4,108
2018,NBA,Cleveland Cavaliers,CLE,TRUE,82,240.6,41.8,88.3,0.474,11.7,31.7,0.368,30.2,56.6,0.533,14.6,19.4,0.756,9.9,33.7,43.6,25.9,7.5,4.1,13.5,20.7,109.9
2018,NBA,Dallas Mavericks,DAL,FALSE,82,241.5,39.3,83.8,0.469,10.7,29.4,0.363,28.6,54.4,0.526,16.2,21.4,0.757,8.8,36.9,45.8,23.5,7.2,4.5,13.7,19.6,105.4
2018,NBA,Denver Nuggets,DEN,FALSE,82,242.4,41.3,86.7,0.476,10.9,28.8,0.378,30.4,57.9,0.525,15,20.4,0.738,9.8,31.9,41.6,24.7,8,4.8,13.8,20.7,108.5
2018,NBA,Detroit Pistons,DET,FALSE,82,241.5,39.1,85.2,0.459,11.1,30.8,0.359,28,54.4,0.515,14.6,18.9,0.776,9.2,34.5,43.8,25.2,7.3,4.9,14.8,18.4,103.9
2018,NBA,Golden State Warriors,GSW,TRUE,82,240.6,40.2,90,0.447,10.4,29.2,0.357,29.8,60.8,0.49,16.7,22,0.758,10.9,31.6,42.5,23.6,8.7,3.7,14.3,18.5,107.5
2018,NBA,Houston Rockets,HOU,TRUE,82,240.9,39.6,85.6,0.462,10.1,28.8,0.351,29.5,56.7,0.519,14.6,19.6,0.746,8.7,33.4,42,22.4,7.4,4.4,14.6,20.4,103.9
2018,NBA,Indiana Pacers,IND,TRUE,82,240.9,39.4,84.8,0.465,10.6,30.4,0.349,28.8,54.4,0.53,14.8,19.5,0.757,10.2,32.8,43,23.2,7,5.2,15.5,18.5,104.2
2018,NBA,Los Angeles Clippers,LAC,FALSE,82,240.3,40.2,87.7,0.458,10.7,30.2,0.356,29.5,57.5,0.512,17.8,22.7,0.782,10.6,33,43.6,24.6,8.5,5.6,14.1,22,109
2018,NBA,Los Angeles Lakers,LAL,FALSE,82,242.7,41,89.9,0.456,10.4,30.1,0.346,30.6,59.8,0.512,17.1,22.5,0.761,10.2,34.6,44.8,23.6,8.3,5.5,14.3,20.5,109.6
2018,NBA,Memphis Grizzlies,MEM,FALSE,82,240.3,37.1,80.3,0.462,10.7,29,0.368,26.5,51.3,0.516,20.6,26.8,0.769,9.5,33,42.5,22.1,8.1,5.1,14.8,20.4,105.5
2018,NBA,Miami Heat,MIA,TRUE,82,243,37.7,83.8,0.45,9.6,26.6,0.36,28.1,57.2,0.491,18,23,0.783,9.1,34,43.1,21,7.5,4.6,14.1,19.4,102.9
2018,NBA,Milwaukee Bucks,MIL,TRUE,82,241.8,39.1,83.7,0.468,10.1,27.1,0.372,29,56.6,0.513,18.4,23.5,0.783,10,32.8,42.7,23.6,7.1,4.5,15.6,19.9,106.8
2018,NBA,Minnesota Timberwolves,MIN,TRUE,82,241.5,40.2,84.7,0.475,10.9,29.6,0.366,29.4,55,0.534,16,20.5,0.779,9.8,32,41.8,23.9,6.5,4.7,15.1,20.9,107.3
2018,NBA,New Orleans Pelicans,NOP,TRUE,82,243.4,41.7,91.9,0.454,10.9,30.6,0.355,30.9,61.3,0.503,16.1,20.5,0.784,10.8,34.7,45.5,23.7,8.2,4.2,14.5,20.4,110.4
2018,NBA,New York Knicks,NYK,FALSE,82,241.8,39.4,86.3,0.457,11.2,30.4,0.368,28.2,55.9,0.505,18,23.2,0.774,10.2,33,43.2,24,8.2,4.7,13.3,18.4,108
2018,NBA,Oklahoma City Thunder,OKC,TRUE,82,241.8,38.5,84,0.458,11.2,30.6,0.367,27.3,53.4,0.511,16.2,21.1,0.769,9.5,32.6,42.2,23.3,7.7,4.6,16,21.3,104.4
2018,NBA,Orlando Magic,ORL,FALSE,82,240.6,40.9,87.5,0.468,10,27.6,0.362,30.9,60,0.516,16.4,21.2,0.773,10.6,35.3,45.9,24.4,7.8,4.9,14.2,19,108.2
2018,NBA,Philadelphia 76ers,PHI,TRUE,82,241.2,38,87.6,0.434,10.1,29.6,0.342,27.9,58,0.482,19.1,25.6,0.745,10,32.2,42.2,21.7,8.5,5.1,14.3,20.4,105.3
2018,NBA,Phoenix Suns,PHO,FALSE,82,240.3,41.8,88.7,0.471,10.9,29.2,0.373,30.9,59.5,0.519,18.8,24.6,0.766,10.4,35.4,45.9,23.3,8.7,6,13.4,20.9,113.3
2018,NBA,Portland Trail Blazers,POR,TRUE,82,240.9,38.4,85.9,0.447,9.7,26.6,0.364,28.7,59.3,0.484,16.6,22,0.755,9.3,33.6,42.9,20.2,7.3,5.1,12.6,19.1,103
2018,NBA,Sacramento Kings,SAC,FALSE,82,240.9,38.7,82.4,0.47,11.9,31.5,0.377,26.8,50.9,0.527,16.4,21.5,0.765,9.1,34.7,43.8,23.6,7.8,4.7,14.3,17.3,105.8
