season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2025,NBA,Max Christie,chrisma02,21,2TM,SG,78,36,2127,0.427,16.9,0.468,0.144,0.18,0.073,0.071,0.532,0.496,0.8,0.396,0.279,0.357,0.366,0.606,0.957,0.053,25,0.366,0.383,2,0
2025,NBA,Max Christie,chrisma02,21,LAL,SG,46,25,1154,0.444,16.7,0.434,0.181,0.177,0.052,0.024,0.566,0.544,0.865,0.373,0.2,0.143,0.368,0.676,0.95,0.087,21,0.423,0.42,2,0
2025,NBA,Max Christie,chrisma02,21,DAL,SG,32,11,973,0.411,17.2,0.5,0.109,0.182,0.093,0.116,0.5,0.457,0.697,0.418,0.321,0.4,0.364,0.536,0.964,0.02,4,0.305,0.326,0,0
2025,NBA,Sidy Cissoko,cissosi01,20,2TM,SF,22,0,114,0.433,13.7,0.567,0.267,0.267,0,0.033,0.433,0.588,0.75,0.5,NA,0,0.231,0.7,1,0.167,4,0.385,0.4,0,0
2025,NBA,Sidy Cissoko,cissosi01,20,SAS,SF,17,0,54,0.5,12.6,0.611,0.333,0.222,0,0.056,0.389,0.545,0.833,0.25,NA,0,0.429,0.833,1,0.167,3,0.286,1,0,0
2025,NBA,Sidy Cissoko,cissosi01,20,POR,SF,5,0,60,0.333,14.7,0.5,0.167,0.333,0,0,0.5,0.667,0.5,0.75,NA,NA,0,0.5,NA,0.167,1,0.5,0,0,0
2025,NBA,Brandon Clarke,clarkbr01,28,MEM,PF,64,18,1207,0.621,5.7,0.955,0.429,0.395,0.132,0,0.045,0.647,0.816,0.553,0.38,NA,0.059,0.762,1,0.079,29,0.765,0.077,0,0
2025,NBA,Jaylen Clark,clarkja02,23,MIN,SG,40,4,522,0.467,13.4,0.575,0.3,0.217,0.05,0.008,0.425,0.493,0.528,0.462,0.5,0,0.431,0.559,1,0.025,2,0.549,0.429,2,0
2025,NBA,Jordan Clarkson,clarkjo01,32,UTA,SG,37,9,962,0.408,16.6,0.529,0.073,0.302,0.12,0.034,0.471,0.448,0.667,0.389,0.492,0.353,0.362,0.282,0.69,0.006,3,0.103,0.5,3,0
2025,NBA,Nic Claxton,claxtni01,25,BRK,C,70,62,1882,0.563,5.3,0.963,0.481,0.359,0.1,0.023,0.037,0.576,0.755,0.397,0.456,0.154,0.238,0.673,1,0.229,119,0.381,0.25,0,0
2025,NBA,Donovan Clingan,clingdo01,20,POR,C,67,37,1324,0.539,5.8,0.853,0.617,0.222,0.009,0.006,0.147,0.582,0.68,0.338,0,0.5,0.286,0.602,1,0.207,58,0.102,0.4,0,0
2025,NBA,Noah Clowney,clownno01,20,BRK,PF,46,20,1042,0.358,19.2,0.298,0.142,0.118,0.035,0.003,0.702,0.414,0.642,0.205,0.231,0,0.333,0.696,0.954,0.065,17,0.249,0.338,1,0
2025,NBA,Amir Coffey,coffeam01,27,LAC,SG,72,13,1748,0.471,16.2,0.516,0.159,0.169,0.124,0.065,0.484,0.529,0.704,0.419,0.476,0.485,0.409,0.683,0.97,0.063,28,0.368,0.462,0,0
2025,NBA,Isaiah Collier,colliis01,20,UTA,PG,71,46,1839,0.422,12,0.695,0.209,0.368,0.094,0.025,0.305,0.497,0.698,0.451,0.288,0.286,0.249,0.349,0.595,0.027,15,0.26,0.341,5,1
2025,NBA,John Collins,collijo01,27,UTA,PF,40,31,1220,0.527,11,0.721,0.234,0.371,0.066,0.051,0.279,0.577,0.702,0.548,0.343,0.519,0.399,0.647,0.966,0.13,66,0.385,0.439,0,0
2025,NBA,Yuri Collins,colliyu01,23,GSW,PG,2,0,16,0.333,14.1,1,0,0,0.667,0.333,0,0.333,NA,NA,0,1,NA,0,NA,0,0,NA,NA,0,0
2025,NBA,Zach Collins,colliza01,27,2TM,PF,64,12,977,0.507,11.6,0.649,0.358,0.235,0.046,0.01,0.351,0.617,0.722,0.521,0.357,0.333,0.302,0.818,1,0.073,19,0.236,0.28,1,0
2025,NBA,Zach Collins,colliza01,27,SAS,C,36,4,425,0.462,11.6,0.652,0.364,0.242,0.03,0.015,0.348,0.547,0.667,0.406,0.25,0.5,0.304,0.83,1,0.068,7,0.261,0.333,1,0
2025,NBA,Zach Collins,colliza01,27,CHI,PF,28,8,552,0.541,11.5,0.647,0.353,0.229,0.059,0.006,0.353,0.673,0.767,0.615,0.4,0,0.3,0.811,1,0.076,12,0.217,0.231,0,0
2025,NBA,Mike Conley,conlemi01,37,MIN,PG,71,64,1756,0.4,19.4,0.338,0.077,0.15,0.081,0.03,0.662,0.38,0.583,0.371,0.342,0,0.41,0.433,0.819,0,0,0.268,0.494,1,0
2025,NBA,Pat Connaughton,connapa01,32,MIL,SG,41,1,603,0.469,13.7,0.542,0.35,0.164,0.023,0.006,0.458,0.594,0.661,0.448,0.5,1,0.321,0.702,0.885,0.04,6,0.235,0.211,0,0
2025,NBA,Bilal Coulibaly,coulibi01,20,WAS,SF,59,59,1948,0.421,13.3,0.641,0.268,0.218,0.096,0.059,0.359,0.5,0.749,0.346,0.283,0.297,0.281,0.51,0.905,0.128,72,0.232,0.346,0,0
2025,NBA,Ricky Council IV,councri01,23,PHI,SF,73,12,1250,0.382,15.2,0.54,0.24,0.197,0.089,0.015,0.46,0.488,0.631,0.352,0.439,0.286,0.258,0.516,0.927,0.071,31,0.183,0.41,4,0
2025,NBA,Torrey Craig,craigto01,34,2TM,SF,26,4,314,0.422,19.5,0.267,0.167,0.067,0.022,0.011,0.733,0.583,0.667,0.333,1,0,0.364,0.714,0.958,0.056,4,0.424,0.286,0,0
2025,NBA,Torrey Craig,craigto01,34,CHI,SF,9,1,113,0.489,21.1,0.222,0.111,0.067,0.022,0.022,0.778,0.7,0.8,0.667,1,0,0.429,0.571,0.933,0,0,0.343,0.333,0,0
2025,NBA,Torrey Craig,craigto01,34,BOS,SF,17,3,201,0.356,17.8,0.311,0.222,0.067,0.022,0,0.689,0.5,0.6,0,1,NA,0.29,0.857,1,0.111,4,0.516,0.25,0,0
2025,NBA,Isaiah Crawford,crawfis01,23,SAC,SF,15,0,46,0.455,15.1,0.545,0.182,0.182,0.182,0,0.455,0.667,0.5,1,0.5,NA,0.2,0.75,1,0,0,0.2,1,0,0
2025,NBA,Jae Crowder,crowdja01,34,SAC,PF,9,2,103,0.318,20.6,0.318,0,0.136,0.091,0.091,0.682,0.429,NA,0.333,0.5,0.5,0.267,0.667,1,0,0,0.533,0.25,0,0
2025,NBA,Cui Yongxi,cuiyo01,21,BRK,SG,5,0,10,0.143,12.2,0.571,0.429,0.143,0,0,0.429,0.25,0.333,0,NA,NA,0,1,NA,0,0,0.667,0,0,0
2025,NBA,Cade Cunningham,cunnica01,23,DET,PG,70,70,2452,0.469,12.6,0.713,0.167,0.362,0.129,0.056,0.287,0.515,0.605,0.497,0.479,0.444,0.356,0.228,0.57,0.033,39,0.048,0.4,4,0
2025,NBA,Seth Curry,curryse01,34,CHO,SG,68,14,1062,0.478,18.8,0.469,0.067,0.117,0.122,0.163,0.531,0.503,0.826,0.35,0.429,0.536,0.456,0.593,0.843,0,0,0.297,0.537,0,0
2025,NBA,Stephen Curry,curryst01,36,GSW,PG,70,70,2252,0.448,20,0.377,0.083,0.171,0.07,0.053,0.623,0.534,0.673,0.488,0.455,0.567,0.397,0.478,0.704,0.001,1,0.101,0.494,6,1
2025,NBA,Pacome Dadiet,dadiepa01,19,NYK,SG,18,0,111,0.323,18.4,0.387,0.129,0.097,0.032,0.129,0.613,0.333,0.5,0,0,0.5,0.316,1,1,0,0,0.421,0.125,0,0
2025,NBA,Dyson Daniels,daniedy01,21,ATL,SG,76,76,2571,0.493,10.4,0.745,0.284,0.377,0.078,0.007,0.255,0.545,0.676,0.486,0.389,0.167,0.34,0.517,0.938,0.054,45,0.217,0.431,6,0
2025,NBA,Tristan Da Silva,dasiltr01,23,ORL,SF,74,38,1629,0.412,15.1,0.505,0.197,0.23,0.043,0.035,0.495,0.488,0.589,0.468,0.333,0.235,0.335,0.613,0.95,0.062,23,0.393,0.372,1,0
2025,NBA,Anthony Davis,davisan02,31,2TM,PF,51,51,1706,0.516,10.8,0.864,0.297,0.291,0.144,0.132,0.136,0.553,0.756,0.487,0.344,0.475,0.282,0.605,0.886,0.099,86,0.081,0.1,0,0
2025,NBA,Anthony Davis,davisan02,31,LAL,C,42,42,1440,0.528,9.6,0.876,0.301,0.309,0.142,0.124,0.124,0.56,0.763,0.496,0.361,0.457,0.298,0.597,0.964,0.103,75,0.096,0,0,0
2025,NBA,Anthony Davis,davisan02,31,DAL,PF,9,9,266,0.461,12,0.803,0.276,0.204,0.151,0.171,0.197,0.516,0.714,0.419,0.261,0.538,0.233,0.651,0.571,0.079,11,0.033,1,0,0
2025,NBA,JD Davison,davisjd01,22,BOS,PG,16,0,93,0.353,17.8,0.471,0.176,0.088,0.176,0.029,0.529,0.5,0.667,0.667,0.333,0,0.222,0.25,0.75,0.059,2,0.167,0.333,0,0
2025,NBA,Johnny Davis,davisjo06,22,WAS,SG,34,0,242,0.41,12.8,0.628,0.295,0.218,0.09,0.026,0.372,0.51,0.652,0.412,0.286,0.5,0.241,0.68,1,0.103,6,0.345,0.2,0,0
2025,NBA,Terence Davis,daviste02,27,SAC,SG,1,0,8,0,21.1,0.5,0,0,0.5,0,0.5,0,NA,NA,0,NA,0,NA,NA,0,0,0,NA,0,0
2025,NBA,RayJ Dennis,dennira01,23,IND,PG,11,0,70,0.333,20.9,0.364,0.061,0.152,0.091,0.061,0.636,0.417,1,0.2,0,1,0.286,0.2,0.667,0,0,0.143,0,1,0
2025,NBA,DeMar DeRozan,derozde01,35,SAC,SF,77,77,2768,0.477,15.3,0.804,0.065,0.171,0.299,0.269,0.196,0.513,0.706,0.549,0.509,0.449,0.328,0.363,0.881,0.006,7,0.309,0.38,6,0
2025,NBA,Moussa Diabaté,diabamo01,23,CHO,C,71,8,1241,0.596,3.6,0.979,0.65,0.271,0.054,0.004,0.021,0.609,0.698,0.447,0.4,0,0,0.743,NA,0.329,78,0.333,0,0,0
2025,NBA,Gradey Dick,dickgr01,21,TOR,SG,54,54,1587,0.41,16.3,0.496,0.207,0.13,0.11,0.049,0.504,0.47,0.582,0.31,0.493,0.375,0.35,0.795,0.947,0.034,18,0.261,0.341,1,0
2025,NBA,Ousmane Dieng,diengou01,21,OKC,C,37,1,405,0.432,16.6,0.432,0.232,0.12,0.048,0.032,0.568,0.574,0.655,0.467,0.5,0.5,0.324,0.742,0.913,0.136,16,0.31,0.318,0,0
2025,NBA,Rob Dillingham,dilliro01,20,MIN,PG,49,1,516,0.441,13.9,0.649,0.213,0.223,0.123,0.09,0.351,0.496,0.733,0.404,0.462,0.211,0.338,0.309,0.48,0.014,3,0.135,0.5,0,0
2025,NBA,Spencer Dinwiddie,dinwisp01,31,DAL,PG,79,30,2136,0.416,15.9,0.522,0.136,0.252,0.106,0.028,0.478,0.492,0.645,0.419,0.458,0.526,0.334,0.211,0.55,0.012,4,0.184,0.417,0,0
2025,NBA,Donte DiVincenzo,divindo01,28,MIN,SG,62,10,1606,0.422,20.5,0.261,0.126,0.106,0.024,0.005,0.739,0.49,0.627,0.365,0.357,0.333,0.397,0.592,0.851,0.013,5,0.196,0.419,2,0
2025,NBA,Luka Dončić,doncilu01,25,2TM,PG,50,50,1769,0.45,17.4,0.531,0.104,0.193,0.167,0.066,0.469,0.522,0.748,0.535,0.45,0.309,0.368,0.261,0.441,0.001,1,0.046,0.364,2,0
2025,NBA,Luka Dončić,doncilu01,25,DAL,PG,22,22,785,0.464,17.2,0.545,0.099,0.195,0.185,0.067,0.455,0.555,0.783,0.56,0.5,0.355,0.354,0.277,0.48,0.002,1,0.038,0.375,1,0
2025,NBA,Luka Dončić,doncilu01,25,LAL,PG,28,28,984,0.438,17.7,0.519,0.109,0.191,0.152,0.066,0.481,0.493,0.721,0.514,0.4,0.27,0.379,0.245,0.412,0,0,0.052,0.357,1,0
2025,NBA,Luguentz Dort,dortlu01,25,OKC,SF,71,71,2073,0.435,19.5,0.304,0.123,0.094,0.059,0.027,0.696,0.489,0.589,0.375,0.429,0.563,0.412,0.67,0.959,0.032,14,0.259,0.421,0,0
2025,NBA,Ayo Dosunmu,dosunay01,25,CHI,SG,46,26,1394,0.492,12.4,0.579,0.372,0.176,0.027,0.004,0.421,0.612,0.707,0.456,0.333,0.5,0.328,0.553,0.935,0.027,11,0.407,0.351,0,0
2025,NBA,Jeff Dowtin,dowtije01,27,PHI,PG,41,3,621,0.487,13.5,0.696,0.209,0.217,0.187,0.083,0.304,0.525,0.604,0.44,0.628,0.316,0.4,0.298,0.607,0.004,1,0.2,0.5,0,0
2025,NBA,PJ Dozier,doziepj01,28,MIN,SG,9,0,35,0.667,24.7,0,0,0,0,0,1,NA,NA,NA,NA,NA,0.667,NA,1,0,0,0.333,1,0,0
2025,NBA,Andre Drummond,drumman01,31,PHI,C,40,23,751,0.5,5.4,0.915,0.573,0.299,0.038,0.004,0.085,0.533,0.582,0.471,0.333,0,0.15,0.64,0.667,0.171,36,0.4,0.25,2,0
2025,NBA,Chris Duarte,duartch01,27,CHI,SG,17,0,74,0.462,16.1,0.423,0.269,0.154,0,0,0.577,0.545,0.571,0.5,NA,NA,0.4,0.667,0.667,0,0,0.067,1,0,0
2025,NBA,Alex Ducas,ducasal01,24,OKC,SG,21,0,125,0.4,19.7,0.3,0.133,0.067,0.033,0.067,0.7,0.222,0.25,0,0,0.5,0.476,1,1,0,0,0.429,0.556,0,0
2025,NBA,David Duke Jr.,dukeda01,25,SAS,SG,6,0,34,0.429,12.8,0.571,0.286,0.286,0,0,0.429,0.375,0.75,0,NA,NA,0.5,0.333,1,0,0,0.833,0.6,0,0
2025,NBA,Kris Dunn,dunnkr01,30,LAC,PG,74,58,1783,0.439,15.7,0.487,0.13,0.275,0.064,0.018,0.513,0.549,0.719,0.492,0.536,0.25,0.335,0.556,0.933,0.016,7,0.478,0.318,1,0
2025,NBA,Ryan Dunn,dunnry01,22,PHO,SF,74,44,1410,0.43,16,0.447,0.166,0.203,0.061,0.017,0.553,0.577,0.759,0.495,0.414,0.375,0.311,0.748,1,0.075,31,0.564,0.329,0,0
2025,NBA,Kevin Durant,duranke01,36,PHO,PF,62,62,2265,0.527,15.5,0.669,0.091,0.176,0.312,0.09,0.331,0.574,0.824,0.561,0.524,0.525,0.43,0.433,0.888,0.041,44,0.223,0.506,0,0
2025,NBA,Jalen Duren,durenja01,21,DET,C,78,78,2034,0.692,2.5,1,0.663,0.332,0.004,0.002,0,0.692,0.76,0.558,0.5,1,NA,0.624,NA,0.441,219,NA,NA,0,0
2025,NBA,Tari Eason,easonta01,23,HOU,PF,57,16,1420,0.487,11.3,0.671,0.377,0.193,0.075,0.025,0.329,0.557,0.678,0.435,0.405,0.143,0.342,0.531,0.984,0.1,47,0.364,0.358,1,0
2025,NBA,Zach Edey,edeyza01,22,MEM,C,66,55,1416,0.58,6.1,0.88,0.501,0.335,0.035,0.009,0.12,0.612,0.76,0.414,0.4,0.5,0.346,0.635,1,0.236,94,0.308,0.25,0,0
2025,NBA,Anthony Edwards,edwaran01,23,MIN,SG,79,79,2871,0.447,16.9,0.497,0.176,0.158,0.084,0.08,0.503,0.501,0.678,0.453,0.341,0.372,0.395,0.384,0.475,0.039,54,0.107,0.414,10,0
2025,NBA,Jesse Edwards,edwarje01,24,MIN,C,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
2025,NBA,Justin Edwards,edwarju01,21,PHI,SF,44,26,1155,0.455,16,0.497,0.212,0.138,0.106,0.042,0.503,0.548,0.663,0.423,0.525,0.438,0.363,0.544,0.928,0.024,9,0.253,0.375,0,0
2025,NBA,Kessler Edwards,edwarke02,24,DAL,SF,40,18,608,0.496,12.5,0.6,0.311,0.207,0.067,0.015,0.4,0.556,0.667,0.464,0.333,0.5,0.407,0.822,1,0.104,12,0.5,0.37,0,0
2025,NBA,Keon Ellis,elliske01,25,SAC,SG,80,28,1948,0.489,19.8,0.308,0.103,0.119,0.056,0.03,0.692,0.615,0.833,0.6,0.308,0.5,0.433,0.682,0.921,0.05,23,0.324,0.51,0,0
2025,NBA,Joel Embiid,embiijo01,30,PHI,C,19,19,574,0.444,13.5,0.756,0.194,0.194,0.203,0.165,0.244,0.492,0.623,0.508,0.422,0.404,0.299,0.538,0.957,0.016,5,0,NA,0,0
2025,NBA,Tyson Etienne,etienty01,25,BRK,PG,7,0,151,0.327,21.9,0.154,0.096,0.058,0,0,0.846,0.5,0.4,0.667,NA,NA,0.295,1,1,0,0,0.318,0.429,0,0
2025,NBA,Drew Eubanks,eubandr01,27,2TM,C,61,4,746,0.593,4.7,0.969,0.361,0.546,0.062,0,0.031,0.596,0.743,0.509,0.5,NA,0.5,0.786,0.667,0.289,47,0.833,0.6,0,0
2025,NBA,Drew Eubanks,eubandr01,27,UTA,C,37,4,568,0.607,5.5,0.966,0.331,0.552,0.083,0,0.034,0.607,0.75,0.538,0.5,NA,0.6,0.824,0.667,0.303,36,0.8,0.75,0,0
2025,NBA,Drew Eubanks,eubandr01,27,LAC,C,24,0,178,0.551,4,0.98,0.449,0.531,0,0,0.02,0.563,0.727,0.423,NA,NA,0,0.667,NA,0.245,11,1,0,0,0
2025,NBA,Tosan Evbuomwan,evbuoto01,23,BRK,SF,28,0,665,0.427,12.4,0.65,0.186,0.345,0.095,0.023,0.35,0.49,0.732,0.382,0.476,0.2,0.312,0.557,1,0.023,4,0.416,0.281,0,0
2025,NBA,Dante Exum,exumda01,29,DAL,PG,20,13,372,0.478,13.3,0.604,0.261,0.239,0.075,0.03,0.396,0.506,0.657,0.375,0.3,0.75,0.434,0.415,0.913,0.03,2,0.321,0.588,1,0
2025,NBA,Bruno Fernando,fernabr01,26,TOR,C,17,2,147,0.531,4.1,1,0.592,0.327,0.041,0.041,0,0.531,0.655,0.438,0,0,NA,0.654,NA,0.143,7,NA,NA,0,0
2025,NBA,Kyle Filipowski,filipky01,21,UTA,C,72,27,1522,0.502,13.2,0.575,0.218,0.32,0.031,0.006,0.425,0.614,0.726,0.53,0.75,0.333,0.35,0.579,0.935,0.098,47,0.336,0.351,1,0
2025,NBA,Dorian Finney-Smith,finnedo01,31,2TM,PF,63,40,1818,0.448,18.8,0.278,0.182,0.074,0.018,0.005,0.722,0.545,0.62,0.375,0.5,0.5,0.411,0.697,0.992,0.037,14,0.382,0.45,1,0
2025,NBA,Dorian Finney-Smith,finnedo01,31,BRK,PF,20,20,579,0.459,17.8,0.321,0.226,0.069,0.019,0.006,0.679,0.51,0.611,0.273,0.333,0,0.435,0.692,0.979,0.031,4,0.389,0.405,0,0
2025,NBA,Dorian Finney-Smith,finnedo01,31,LAL,PF,43,20,1239,0.442,19.7,0.254,0.156,0.076,0.018,0.004,0.746,0.571,0.628,0.429,0.6,1,0.398,0.7,1,0.04,10,0.379,0.474,1,0
2025,NBA,Adam Flagler,flaglad01,25,OKC,SG,37,0,203,0.26,21.7,0.25,0.063,0.063,0.063,0.063,0.75,0.458,0.667,0.167,0.833,0.167,0.194,0.545,0.857,0,0,0.125,0,0,0
2025,NBA,Trentyn Flowers,flowetr01,19,LAC,SF,6,0,27,0.364,10.3,0.818,0.182,0.364,0.182,0.091,0.182,0.444,0.5,0.5,0.5,0,0,0.5,NA,0.091,1,0.5,0,0,0
2025,NBA,Malachi Flynn,flynnma01,26,CHO,PG,4,0,44,0.385,12.6,0.692,0.154,0.462,0.077,0,0.308,0.444,1,0.333,0,NA,0.25,0.5,1,0,0,0,NA,0,0
2025,NBA,Simone Fontecchio,fontesi01,29,DET,SF,75,0,1237,0.402,17.7,0.391,0.164,0.15,0.032,0.046,0.609,0.507,0.623,0.429,0.5,0.353,0.335,0.649,1,0.035,11,0.361,0.28,2,0
2025,NBA,De'Aaron Fox,foxde01,27,2TM,PG,62,62,2241,0.463,14.4,0.672,0.156,0.255,0.153,0.108,0.328,0.538,0.698,0.53,0.472,0.421,0.31,0.318,0.669,0.019,22,0.16,0.328,2,0
2025,NBA,De'Aaron Fox,foxde01,27,SAC,PG,45,45,1663,0.469,14.3,0.676,0.14,0.277,0.157,0.101,0.324,0.539,0.718,0.539,0.489,0.371,0.322,0.304,0.63,0.017,15,0.164,0.298,2,0
2025,NBA,De'Aaron Fox,foxde01,27,SAS,PG,17,17,578,0.446,14.5,0.661,0.207,0.182,0.139,0.132,0.339,0.535,0.655,0.49,0.41,0.541,0.274,0.364,0.808,0.025,7,0.147,0.429,0,0
2025,NBA,Enrique Freeman,freemen01,24,IND,PF,22,1,181,0.432,8.4,0.73,0.514,0.216,0,0,0.27,0.556,0.632,0.375,NA,NA,0.1,0.8,1,0.108,3,0.8,0.125,0,0
2025,NBA,Markelle Fultz,fultzma01,26,SAC,PG,21,0,184,0.418,12.4,0.881,0.075,0.299,0.358,0.149,0.119,0.407,0.8,0.25,0.583,0.1,0.5,0.5,1,0.045,2,0.625,0.4,0,0
2025,NBA,Johnny Furphy,furphjo01,20,IND,SG,50,0,379,0.38,15.3,0.457,0.261,0.174,0,0.022,0.543,0.476,0.667,0.25,NA,0,0.3,0.85,0.933,0.098,8,0.44,0.364,0,0
2025,NBA,Daniel Gafford,gaffoda01,26,DAL,C,57,31,1226,0.702,2.6,1,0.69,0.298,0.012,0,0,0.702,0.748,0.6,0.6,NA,NA,0.721,NA,0.325,113,NA,NA,0,0
2025,NBA,Darius Garland,garlada01,25,CLE,PG,75,75,2301,0.472,16.3,0.549,0.148,0.193,0.147,0.06,0.451,0.53,0.649,0.485,0.549,0.338,0.401,0.33,0.571,0.002,1,0.151,0.4,1,0
2025,NBA,Marcus Garrett,garrema01,26,CHO,SG,4,0,79,0.407,12.4,0.704,0.111,0.407,0.185,0,0.296,0.421,0.667,0.455,0.2,NA,0.375,0.25,1,0,0,0.375,0.333,0,0
2025,NBA,Luka Garza,garzalu01,26,MIN,C,39,0,219,0.495,11.8,0.657,0.286,0.267,0.105,0,0.343,0.609,0.7,0.607,0.364,NA,0.278,0.714,1,0.048,5,0.083,0,0,0
2025,NBA,Keyonte George,georgke01,21,UTA,PG,67,35,2109,0.391,17.6,0.448,0.073,0.242,0.098,0.036,0.552,0.449,0.627,0.428,0.4,0.364,0.343,0.427,0.649,0.015,11,0.136,0.493,0,0
2025,NBA,Kyshawn George,georgky01,21,WAS,SG,68,38,1802,0.372,19.1,0.352,0.159,0.132,0.049,0.011,0.648,0.464,0.609,0.347,0.37,0.167,0.322,0.573,0.921,0.026,11,0.192,0.353,3,0
2025,NBA,Paul George,georgpa01,34,PHI,PF,41,41,1334,0.43,18,0.53,0.105,0.125,0.14,0.16,0.47,0.493,0.75,0.408,0.525,0.363,0.358,0.282,0.656,0.021,8,0.175,0.277,1,0
2025,NBA,Taj Gibson,gibsota01,39,CHO,C,37,11,409,0.495,5.1,0.979,0.505,0.316,0.137,0.021,0.021,0.495,0.625,0.4,0.231,0.5,0.5,0.63,1,0.095,9,1,0.5,0,0
2025,NBA,Josh Giddey,giddejo01,22,CHI,PG,70,69,2117,0.465,12.3,0.652,0.277,0.276,0.076,0.023,0.348,0.512,0.584,0.5,0.377,0.222,0.378,0.414,0.895,0.013,9,0.277,0.39,1,1
2025,NBA,Shai Gilgeous-Alexander,gilgesh01,26,OKC,PG,76,76,2598,0.519,12.9,0.737,0.206,0.231,0.222,0.079,0.263,0.571,0.742,0.492,0.548,0.42,0.375,0.212,0.35,0.028,46,0.034,0.333,1,0
2025,NBA,Anthony Gill,gillan01,32,WAS,PF,51,0,397,0.489,11.8,0.648,0.295,0.33,0.011,0.011,0.352,0.579,0.654,0.552,0,0,0.323,0.606,1,0.011,1,0.387,0.333,0,0
2025,NBA,Collin Gillespie,gilleco01,25,PHO,PG,33,9,461,0.43,18.3,0.43,0.101,0.19,0.101,0.038,0.57,0.426,0.5,0.4,0.313,0.667,0.433,0.276,0.795,0,0,0.189,0.529,2,0
2025,NBA,Rudy Gobert,goberru01,32,MIN,C,72,72,2388,0.669,2.4,1,0.757,0.218,0.022,0.004,0,0.669,0.79,0.324,0,0,NA,0.707,NA,0.494,225,NA,NA,0,0
2025,NBA,Jordan Goodwin,goodwjo01,26,LAL,PG,29,5,543,0.438,15.6,0.528,0.146,0.215,0.118,0.049,0.472,0.487,0.571,0.484,0.412,0.429,0.382,0.459,0.962,0,0,0.456,0.419,0,0
2025,NBA,Aaron Gordon,gordoaa01,29,DEN,PF,51,42,1447,0.531,11.8,0.654,0.348,0.195,0.07,0.04,0.346,0.582,0.665,0.464,0.571,0.45,0.436,0.566,0.867,0.141,63,0.36,0.484,1,0
2025,NBA,Eric Gordon,gordoer01,36,PHI,SG,39,13,768,0.426,19.9,0.328,0.152,0.142,0.025,0.01,0.672,0.463,0.613,0.276,0.8,0,0.409,0.71,0.946,0.005,0,0.124,0.529,2,0
2025,NBA,Jazian Gortman,gortmja01,21,DAL,PG,16,0,57,0.391,16.4,0.522,0.087,0.217,0.174,0.043,0.478,0.417,1,0.2,0.25,1,0.364,0.2,0.75,0,0,0.455,0.4,0,0
2025,NBA,Jerami Grant,grantje01,30,POR,PF,47,47,1524,0.373,16,0.484,0.197,0.166,0.073,0.049,0.516,0.381,0.504,0.284,0.333,0.286,0.365,0.519,0.963,0.035,12,0.368,0.367,0,0
2025,NBA,A.J. Green,greenaj01,25,MIL,SG,73,7,1659,0.429,24,0.144,0.028,0.017,0.038,0.061,0.856,0.443,0.667,0.143,0.5,0.385,0.427,0.741,0.942,0,0,0.292,0.528,3,1
2025,NBA,Draymond Green,greendr01,34,GSW,PF,68,66,1983,0.424,14.9,0.517,0.187,0.25,0.053,0.028,0.483,0.517,0.6,0.472,0.444,0.5,0.325,0.809,0.988,0.029,14,0.39,0.333,1,0
2025,NBA,Javonte Green,greenja02,31,2TM,SG,68,19,1258,0.429,14.1,0.509,0.317,0.16,0.024,0.007,0.491,0.527,0.692,0.283,0.143,0,0.326,0.636,1,0.077,18,0.475,0.328,0,0
2025,NBA,Javonte Green,greenja02,31,NOP,SG,50,18,1092,0.446,13.7,0.518,0.321,0.161,0.027,0.009,0.482,0.534,0.722,0.25,0.167,0,0.352,0.613,1,0.08,16,0.5,0.352,0,0
2025,NBA,Javonte Green,greenja02,31,CLE,SG,18,1,166,0.365,14.5,0.476,0.302,0.159,0.016,0,0.524,0.5,0.579,0.4,0,NA,0.242,0.733,1,0.063,2,0.394,0.231,0,0
2025,NBA,Jalen Green,greenja05,22,HOU,SG,82,82,2697,0.423,16.3,0.54,0.191,0.175,0.058,0.116,0.46,0.482,0.664,0.418,0.298,0.371,0.354,0.262,0.538,0.046,54,0.107,0.366,0,0
2025,NBA,Jeff Green,greenje02,38,HOU,PF,32,3,396,0.504,18.5,0.347,0.124,0.099,0.091,0.033,0.653,0.762,0.8,0.75,0.636,1,0.367,0.531,0.966,0.074,9,0.506,0.4,0,0
2025,NBA,Josh Green,greenjo02,24,CHO,SG,68,67,1887,0.428,16.8,0.411,0.185,0.128,0.064,0.033,0.589,0.48,0.615,0.407,0.296,0.357,0.391,0.614,0.979,0.04,17,0.609,0.411,1,0
